DEBUG flower 2021-04-10 17:57:45,827 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:48,526 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:48,528 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 17:57:48,529 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:48,529 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:48,529 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,270 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,270 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,270 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,271 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,492 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,492 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,509 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,509 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:56,897 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:56,901 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:56,902 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:56,928 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:56,928 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:56,928 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:58:00,322 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:58:00,322 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:00,344 | app.py:68 | Received server message. Handling...
