DEBUG flower 2021-04-10 17:57:40,833 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:43,448 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:43,502 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 17:57:43,502 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:43,502 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,262 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,262 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,263 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,263 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,469 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,470 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,488 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,488 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:54,314 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:54,317 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:54,317 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:54,338 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:54,338 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:54,339 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:57:55,119 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:57:55,119 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:55,141 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:55,141 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 17:57:55,141 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 17:57:56,008 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 17:57:56,008 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:56,030 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:56,030 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 17:57:56,031 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 17:57:56,828 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 17:57:56,828 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:56,848 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:56,848 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 17:57:56,848 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 17:57:57,708 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 17:57:57,709 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:57,730 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:57,731 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:57:57,731 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 17:57:58,528 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 17:57:58,529 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:58,545 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:58,545 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 17:57:58,545 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 17:57:59,349 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 17:57:59,401 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:59,422 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:59,423 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 17:57:59,423 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 17:58:00,207 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 17:58:00,207 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:00,228 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:00,228 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 17:58:00,229 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 17:58:01,026 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 17:58:01,026 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:01,044 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:01,045 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 17:58:01,045 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 17:58:01,929 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-10 17:58:01,930 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:01,950 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:01,951 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 17:58:01,951 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 17:58:01,951 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:58:01,951 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:12,507 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:12,508 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 17:59:12,515 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 17:59:12,515 | numpy_client.py:260 | cached_clock: 0, curr_clock: 10
INFO flower 2021-04-10 17:59:13,348 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-10 17:59:13,349 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:13,422 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:13,422 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 17:59:13,422 | numpy_client.py:260 | cached_clock: 0, curr_clock: 11
INFO flower 2021-04-10 17:59:13,422 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:59:13,422 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:43,711 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:43,712 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 18:00:43,719 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 18:00:43,719 | numpy_client.py:260 | cached_clock: 1, curr_clock: 11
INFO flower 2021-04-10 18:00:44,607 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-10 18:00:44,607 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:44,626 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:44,626 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 18:00:44,626 | numpy_client.py:260 | cached_clock: 1, curr_clock: 12
INFO flower 2021-04-10 18:00:44,626 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:00:44,627 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:01:57,802 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:01:57,803 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 18:01:57,809 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 18:01:57,810 | numpy_client.py:260 | cached_clock: 2, curr_clock: 12
INFO flower 2021-04-10 18:01:58,540 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-10 18:01:58,541 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:01:58,561 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:01:58,561 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 18:01:58,562 | numpy_client.py:260 | cached_clock: 2, curr_clock: 13
INFO flower 2021-04-10 18:01:58,562 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:01:58,562 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:52,507 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:52,508 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 18:02:52,515 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 18:02:52,515 | numpy_client.py:260 | cached_clock: 3, curr_clock: 13
INFO flower 2021-04-10 18:02:53,526 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-10 18:02:53,527 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:53,549 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:53,550 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 18:02:53,550 | numpy_client.py:260 | cached_clock: 3, curr_clock: 14
INFO flower 2021-04-10 18:02:53,550 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:02:53,551 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:03:50,603 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:03:50,604 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 18:03:50,615 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 18:03:50,615 | numpy_client.py:260 | cached_clock: 4, curr_clock: 14
INFO flower 2021-04-10 18:03:51,513 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-10 18:03:51,514 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:03:51,533 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:03:51,534 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-10 18:03:51,534 | numpy_client.py:260 | cached_clock: 4, curr_clock: 15
INFO flower 2021-04-10 18:03:51,534 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:03:51,535 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:04:48,336 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:04:48,337 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 18:04:48,408 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-10 18:04:48,408 | numpy_client.py:260 | cached_clock: 5, curr_clock: 15
INFO flower 2021-04-10 18:04:49,234 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
DEBUG flower 2021-04-10 18:04:49,235 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:04:49,253 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:04:49,254 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-10 18:04:49,254 | numpy_client.py:260 | cached_clock: 5, curr_clock: 16
INFO flower 2021-04-10 18:04:49,254 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:04:49,255 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:06:18,103 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:06:18,104 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-10 18:06:18,115 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-10 18:06:18,115 | numpy_client.py:260 | cached_clock: 6, curr_clock: 16
INFO flower 2021-04-10 18:06:18,920 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=16)
DEBUG flower 2021-04-10 18:06:18,920 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:06:18,941 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:06:18,941 | numpy_client.py:172 | fit, FitIns(clock=17)
