DEBUG flower 2021-04-10 17:57:41,532 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:44,128 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:44,129 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 17:57:44,130 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:44,130 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:44,146 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,167 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,168 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,168 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,168 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,286 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,286 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,304 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,305 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:55,605 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:55,610 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:55,611 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:55,631 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:55,631 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:55,631 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:57:57,905 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:57:57,905 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:57,925 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:57,926 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 17:57:57,926 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 17:58:00,205 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 17:58:00,205 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:00,225 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:00,226 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 17:58:00,226 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 17:58:02,527 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 17:58:02,528 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:02,550 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:02,550 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 17:58:02,550 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 17:58:04,824 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 17:58:04,825 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:04,846 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:04,846 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:58:04,846 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 17:58:07,327 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 17:58:07,328 | app.py:66 | Waiting for message from server...
