DEBUG flower 2021-04-10 17:57:43,935 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:46,735 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:46,737 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 17:57:46,738 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:46,738 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,035 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,035 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,035 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,036 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,200 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,201 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,218 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,218 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:57,322 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:57,326 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:57,326 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:57,349 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:57,350 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:57,350 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:58:01,308 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:58:01,309 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:01,330 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:01,330 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 17:58:01,330 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 17:58:05,210 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 17:58:05,211 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:05,231 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:05,232 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 17:58:05,232 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 17:58:09,150 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 17:58:09,203 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:09,226 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:09,226 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 17:58:09,226 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 17:58:13,222 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 17:58:13,223 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:13,245 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:13,245 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:58:13,245 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 17:58:17,327 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 17:58:17,327 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:17,345 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:17,346 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 17:58:17,346 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 17:58:21,318 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 17:58:21,319 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:21,341 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:21,341 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 17:58:21,341 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 17:58:25,119 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 17:58:25,120 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:25,141 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:25,141 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 17:58:25,141 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 17:58:29,023 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 17:58:29,024 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:29,046 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:29,046 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 17:58:29,046 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 17:58:32,819 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-10 17:58:32,820 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:32,841 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:32,842 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 17:58:32,842 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 17:58:32,842 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:58:32,842 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:12,454 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:12,455 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 17:59:12,462 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 17:59:12,462 | numpy_client.py:260 | cached_clock: 0, curr_clock: 10
INFO flower 2021-04-10 17:59:16,421 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-10 17:59:16,422 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:16,443 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:16,444 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 17:59:16,444 | numpy_client.py:260 | cached_clock: 0, curr_clock: 11
INFO flower 2021-04-10 17:59:16,444 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:59:16,444 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:43,804 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:43,804 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 18:00:43,811 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 18:00:43,811 | numpy_client.py:260 | cached_clock: 1, curr_clock: 11
INFO flower 2021-04-10 18:00:47,719 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-10 18:00:47,720 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:00:47,741 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:00:47,742 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 18:00:47,742 | numpy_client.py:260 | cached_clock: 1, curr_clock: 12
INFO flower 2021-04-10 18:00:47,742 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:00:47,742 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:01:57,803 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:01:57,805 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 18:01:57,811 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 18:01:57,811 | numpy_client.py:260 | cached_clock: 2, curr_clock: 12
INFO flower 2021-04-10 18:02:01,715 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-10 18:02:01,716 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:01,738 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:01,738 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 18:02:01,738 | numpy_client.py:260 | cached_clock: 2, curr_clock: 13
INFO flower 2021-04-10 18:02:01,738 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 18:02:01,739 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:52,595 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:52,595 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 18:02:52,603 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 18:02:52,603 | numpy_client.py:260 | cached_clock: 3, curr_clock: 13
INFO flower 2021-04-10 18:02:56,544 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-10 18:02:56,545 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 18:02:56,567 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 18:02:56,567 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 18:02:56,567 | numpy_client.py:260 | cached_clock: 3, curr_clock: 14
