DEBUG flower 2021-04-10 17:57:40,535 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:43,229 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:43,230 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 17:57:43,231 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:43,231 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,300 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,301 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,301 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,301 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,533 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,533 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,551 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,551 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:54,509 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:54,512 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:54,513 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:54,532 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:54,533 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:54,533 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:57:55,433 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:57:55,434 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:55,453 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:55,453 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 17:57:55,454 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 17:57:56,428 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 17:57:56,428 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:56,450 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:56,450 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 17:57:56,450 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 17:57:57,431 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 17:57:57,431 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:57,454 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:57,454 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 17:57:57,454 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 17:57:58,511 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 17:57:58,511 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:58,531 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:58,531 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:57:58,531 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 17:57:59,431 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 17:57:59,431 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:59,453 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:59,454 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 17:57:59,454 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 17:58:00,435 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 17:58:00,435 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:00,457 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:00,457 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 17:58:00,457 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 17:58:01,445 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 17:58:01,446 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:01,509 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:01,509 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 17:58:01,509 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 17:58:02,524 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 17:58:02,525 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:02,546 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:02,547 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 17:58:02,547 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 17:58:03,526 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
