DEBUG flower 2021-04-10 17:57:47,049 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:49,709 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:49,711 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 17:57:49,711 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:49,711 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,312 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,312 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,312 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,313 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,530 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,531 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,610 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,610 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:54,113 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:54,118 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:54,118 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:54,139 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:54,139 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:54,139 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:57:54,610 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:57:54,610 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:54,629 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:54,630 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 17:57:54,630 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 17:57:55,047 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 17:57:55,047 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:55,107 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:55,107 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 17:57:55,107 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 17:57:55,532 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 17:57:55,532 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:55,553 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:55,553 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 17:57:55,553 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
