DEBUG flower 2021-04-10 17:57:43,604 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:46,399 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 17:57:46,400 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:46,401 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:46,401 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,331 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,332 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,332 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,333 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,525 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,526 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,544 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,544 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:55,852 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:55,857 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:55,858 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:55,879 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:55,880 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:55,880 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:57:58,178 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:57:58,179 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:58,200 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:58,200 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 17:57:58,200 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 17:58:00,461 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 17:58:00,462 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:00,484 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:00,484 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 17:58:00,484 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 17:58:02,685 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 17:58:02,686 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:02,707 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:02,707 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 17:58:02,707 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 17:58:04,979 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 17:58:04,980 | app.py:66 | Waiting for message from server...
