DEBUG flower 2021-04-10 17:57:49,726 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:52,426 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 17:57:52,427 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:52,428 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:52,428 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,060 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,060 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,060 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,061 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,221 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,222 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,236 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,236 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:56,500 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:56,504 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:56,504 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:56,528 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:56,529 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:56,529 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:57:59,707 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:57:59,707 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:59,728 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:59,729 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 17:57:59,729 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 17:58:02,901 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 17:58:02,901 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:02,922 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:02,922 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 17:58:02,923 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 17:58:06,312 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 17:58:06,313 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:06,344 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:06,345 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 17:58:06,345 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 17:58:09,719 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 17:58:09,720 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:09,744 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:09,745 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:58:09,745 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 17:58:13,008 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 17:58:13,008 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:13,030 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:13,030 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 17:58:13,030 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 17:58:16,325 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 17:58:16,325 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:16,348 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:16,348 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 17:58:16,348 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 17:58:19,617 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 17:58:19,618 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:19,640 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:19,641 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 17:58:19,641 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 17:58:22,910 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 17:58:22,911 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:22,933 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:22,933 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 17:58:22,934 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 17:58:26,134 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-10 17:58:26,135 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:26,163 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:26,163 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 17:58:26,163 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 17:58:26,163 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:58:26,164 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:12,513 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:12,513 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 17:59:12,521 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 17:59:12,521 | numpy_client.py:260 | cached_clock: 0, curr_clock: 10
INFO flower 2021-04-10 17:59:15,913 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-10 17:59:15,914 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:15,939 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:15,939 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 17:59:15,939 | numpy_client.py:260 | cached_clock: 0, curr_clock: 11
INFO flower 2021-04-10 17:59:15,939 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:59:15,940 | app.py:66 | Waiting for message from server...
