DEBUG flower 2021-04-10 17:57:50,177 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:52,920 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:52,921 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 17:57:52,922 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:52,922 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:52,923 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,212 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,212 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,212 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,213 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,434 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,434 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,450 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,450 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:54,117 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:54,121 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:54,121 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:54,141 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:54,142 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:54,142 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:57:54,742 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:57:54,742 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:54,763 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:54,763 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 17:57:54,763 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 17:57:55,348 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 17:57:55,348 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:55,411 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:55,411 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 17:57:55,411 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 17:57:56,028 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 17:57:56,028 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:56,059 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:56,060 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 17:57:56,060 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 17:57:56,718 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 17:57:56,719 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:56,739 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:56,739 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:57:56,739 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 17:57:57,329 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 17:57:57,329 | app.py:66 | Waiting for message from server...
