DEBUG flower 2021-04-10 17:57:47,315 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:50,023 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 17:57:50,025 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 17:57:50,026 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 17:57:50,026 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:50,027 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,228 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,229 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,229 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,229 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,453 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,453 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,469 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,469 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:54,331 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:54,334 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:54,335 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:54,353 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:54,354 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:54,354 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:57:55,309 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:57:55,309 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:55,329 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:55,330 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 17:57:55,330 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 17:57:56,221 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 17:57:56,222 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:56,240 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:56,241 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 17:57:56,241 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 17:57:57,121 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 17:57:57,122 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:57,143 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:57,144 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 17:57:57,144 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 17:57:58,021 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 17:57:58,021 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:58,041 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:58,041 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 17:57:58,042 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 17:57:58,927 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 17:57:58,928 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:58,948 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:58,948 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 17:57:58,948 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-10 17:57:59,908 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 17:57:59,909 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:59,929 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:59,929 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 17:57:59,929 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-10 17:58:00,906 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 17:58:00,907 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:00,926 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:00,927 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 17:58:00,927 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-10 17:58:01,827 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 17:58:01,827 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:01,848 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:01,848 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 17:58:01,848 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-10 17:58:02,810 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-10 17:58:02,810 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:02,832 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:58:02,833 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 17:58:02,833 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-10 17:58:02,833 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:58:02,833 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:12,532 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:59:12,533 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 17:59:12,540 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 17:59:12,540 | numpy_client.py:260 | cached_clock: 0, curr_clock: 10
INFO flower 2021-04-10 17:59:13,526 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-10 17:59:13,526 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:59:13,546 | app.py:68 | Received server message. Handling...
