DEBUG flower 2021-04-10 17:57:41,160 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 17:57:43,918 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 17:57:43,920 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 17:57:43,920 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:43,921 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 17:57:53,212 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,213 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 17:57:53,213 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 17:57:53,213 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:53,512 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:53,512 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 17:57:53,528 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 17:57:53,528 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 17:57:58,698 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 17:57:58,702 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 17:57:58,703 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:57:58,723 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 17:57:58,724 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 17:57:58,724 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 17:58:03,810 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 17:58:03,811 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 17:58:03,834 | app.py:68 | Received server message. Handling...
