DEBUG flower 2021-04-08 09:24:23,940 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-08 09:24:23,941 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-08 09:24:24,003 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-08 09:24:24,004 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-08 09:24:27,178 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-08 09:24:27,178 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:24:27,339 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-08 09:24:27,355 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-08 09:24:27,355 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-08 09:24:32,009 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-08 09:24:32,034 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 09:24:32,034 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-08 09:24:32,034 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:24:32,608 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-08 09:24:32,615 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 09:24:32,615 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-08 09:24:37,235 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-08 09:24:41,431 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 09:24:41,432 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-08 09:24:41,432 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:24:46,665 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-08 09:24:46,672 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 09:24:46,672 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-08 09:24:51,335 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-08 09:24:56,770 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 09:24:56,770 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-08 09:24:56,770 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:25:01,797 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-08 09:25:01,804 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 09:25:01,804 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-08 09:25:06,444 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-08 09:25:10,961 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-08 09:25:10,961 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-08 09:25:10,961 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:25:15,367 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-08 09:25:15,375 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-08 09:25:15,375 | numpy_client.py:260 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-08 09:25:20,107 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-08 09:25:24,709 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-08 09:25:24,709 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-08 09:25:24,709 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:25:29,235 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-08 09:25:29,242 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-08 09:25:29,242 | numpy_client.py:260 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-08 09:25:34,034 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-08 09:25:38,699 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-08 09:25:38,700 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-08 09:25:38,700 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:25:43,250 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-08 09:25:43,258 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-08 09:25:43,258 | numpy_client.py:260 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-08 09:25:47,913 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-08 09:25:52,148 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-08 09:25:52,148 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-08 09:25:52,149 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:25:56,405 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-08 09:25:56,412 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-08 09:25:56,412 | numpy_client.py:260 | cached_clock: 6, curr_clock: 7
INFO flower 2021-04-08 09:26:00,930 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-08 09:26:05,445 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-08 09:26:05,445 | numpy_client.py:260 | cached_clock: 6, curr_clock: 8
INFO flower 2021-04-08 09:26:05,445 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:26:09,851 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-08 09:26:09,859 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-08 09:26:09,859 | numpy_client.py:260 | cached_clock: 7, curr_clock: 8
INFO flower 2021-04-08 09:26:14,409 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-08 09:26:18,957 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-08 09:26:18,957 | numpy_client.py:260 | cached_clock: 7, curr_clock: 9
INFO flower 2021-04-08 09:26:18,957 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:26:23,417 | numpy_client.py:228 | read: ReadRes(clock=8)
DEBUG flower 2021-04-08 09:26:23,425 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-08 09:26:23,425 | numpy_client.py:260 | cached_clock: 8, curr_clock: 9
INFO flower 2021-04-08 09:26:28,132 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-08 09:26:32,652 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-08 09:26:32,653 | numpy_client.py:260 | cached_clock: 8, curr_clock: 10
INFO flower 2021-04-08 09:26:32,653 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 09:26:37,069 | numpy_client.py:228 | read: ReadRes(clock=9)
DEBUG flower 2021-04-08 09:26:37,077 | numpy_client.py:172 | fit, FitIns(clock=10)
