DEBUG flower 2021-04-06 12:58:13,551 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-06 12:58:13,552 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-06 12:58:13,553 | app.py:61 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-06 12:58:13,605 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-06 12:58:31,111 | numpy_client.py:167 | fit, FitIns(clock=0)
INFO flower 2021-04-06 12:58:31,111 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 12:58:34,180 | numpy_client.py:215 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-06 12:58:34,247 | numpy_client.py:167 | fit, FitIns(clock=0)
DEBUG flower 2021-04-06 12:58:34,247 | numpy_client.py:242 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-06 12:59:35,870 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-06 12:59:37,095 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 12:59:37,095 | numpy_client.py:242 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-06 13:00:39,930 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-06 13:00:41,133 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 13:00:41,133 | numpy_client.py:242 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-06 13:01:42,059 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-06 13:01:43,216 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 13:01:43,216 | numpy_client.py:242 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-06 13:02:45,649 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-06 13:02:46,903 | numpy_client.py:167 | fit, FitIns(clock=4)
DEBUG flower 2021-04-06 13:02:46,903 | numpy_client.py:242 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-06 13:03:48,444 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=4)
