DEBUG flower 2021-04-06 08:07:00,192 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-06 08:07:00,194 | app.py:61 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-06 08:07:00,194 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-06 08:07:16,699 | numpy_client.py:167 | fit, FitIns(clock=0)
INFO flower 2021-04-06 08:07:16,699 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:07:20,153 | numpy_client.py:215 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-06 08:07:20,200 | numpy_client.py:167 | fit, FitIns(clock=0)
DEBUG flower 2021-04-06 08:07:20,200 | numpy_client.py:242 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-06 08:08:52,552 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-06 08:09:08,996 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 08:09:08,996 | numpy_client.py:242 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-06 08:10:42,544 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-06 08:10:59,271 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 08:10:59,271 | numpy_client.py:242 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-06 08:10:59,271 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:11:00,875 | numpy_client.py:215 | read: ReadRes(clock=1)
DEBUG flower 2021-04-06 08:11:00,915 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 08:11:00,915 | numpy_client.py:242 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-06 08:12:36,120 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-06 08:12:53,248 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 08:12:53,248 | numpy_client.py:242 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-06 08:14:29,136 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-06 08:14:46,564 | numpy_client.py:167 | fit, FitIns(clock=4)
DEBUG flower 2021-04-06 08:14:46,565 | numpy_client.py:242 | cached_clock: 1, curr_clock: 4
INFO flower 2021-04-06 08:14:46,565 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:14:49,578 | numpy_client.py:215 | read: ReadRes(clock=3)
DEBUG flower 2021-04-06 08:14:49,621 | numpy_client.py:167 | fit, FitIns(clock=4)
DEBUG flower 2021-04-06 08:14:49,621 | numpy_client.py:242 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-06 08:16:24,436 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-06 08:16:41,628 | numpy_client.py:167 | fit, FitIns(clock=5)
DEBUG flower 2021-04-06 08:16:41,628 | numpy_client.py:242 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-06 08:18:16,529 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-06 08:18:33,732 | numpy_client.py:167 | fit, FitIns(clock=6)
DEBUG flower 2021-04-06 08:18:33,733 | numpy_client.py:242 | cached_clock: 3, curr_clock: 6
INFO flower 2021-04-06 08:18:33,733 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:18:35,937 | numpy_client.py:215 | read: ReadRes(clock=5)
DEBUG flower 2021-04-06 08:18:35,979 | numpy_client.py:167 | fit, FitIns(clock=6)
DEBUG flower 2021-04-06 08:18:35,979 | numpy_client.py:242 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-06 08:20:07,746 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-06 08:20:24,948 | numpy_client.py:167 | fit, FitIns(clock=7)
DEBUG flower 2021-04-06 08:20:24,948 | numpy_client.py:242 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-06 08:22:00,544 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-06 08:22:17,736 | numpy_client.py:167 | fit, FitIns(clock=8)
DEBUG flower 2021-04-06 08:22:17,736 | numpy_client.py:242 | cached_clock: 5, curr_clock: 8
INFO flower 2021-04-06 08:22:17,737 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:22:19,546 | numpy_client.py:215 | read: ReadRes(clock=7)
DEBUG flower 2021-04-06 08:22:19,588 | numpy_client.py:167 | fit, FitIns(clock=8)
DEBUG flower 2021-04-06 08:22:19,588 | numpy_client.py:242 | cached_clock: 7, curr_clock: 8
INFO flower 2021-04-06 08:23:51,330 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-06 08:24:08,409 | numpy_client.py:167 | fit, FitIns(clock=9)
DEBUG flower 2021-04-06 08:24:08,409 | numpy_client.py:242 | cached_clock: 7, curr_clock: 9
INFO flower 2021-04-06 08:25:40,843 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-06 08:25:58,000 | numpy_client.py:167 | fit, FitIns(clock=10)
DEBUG flower 2021-04-06 08:25:58,000 | numpy_client.py:242 | cached_clock: 7, curr_clock: 10
INFO flower 2021-04-06 08:25:58,000 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:25:59,585 | numpy_client.py:215 | read: ReadRes(clock=9)
DEBUG flower 2021-04-06 08:25:59,627 | numpy_client.py:167 | fit, FitIns(clock=10)
DEBUG flower 2021-04-06 08:25:59,627 | numpy_client.py:242 | cached_clock: 9, curr_clock: 10
INFO flower 2021-04-06 08:27:31,357 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-06 08:27:48,603 | numpy_client.py:167 | fit, FitIns(clock=11)
DEBUG flower 2021-04-06 08:27:48,603 | numpy_client.py:242 | cached_clock: 9, curr_clock: 11
INFO flower 2021-04-06 08:29:24,248 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-06 08:29:41,730 | numpy_client.py:167 | fit, FitIns(clock=12)
DEBUG flower 2021-04-06 08:29:41,730 | numpy_client.py:242 | cached_clock: 9, curr_clock: 12
INFO flower 2021-04-06 08:29:41,730 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:29:43,239 | numpy_client.py:215 | read: ReadRes(clock=11)
DEBUG flower 2021-04-06 08:29:43,279 | numpy_client.py:167 | fit, FitIns(clock=12)
DEBUG flower 2021-04-06 08:29:43,279 | numpy_client.py:242 | cached_clock: 11, curr_clock: 12
INFO flower 2021-04-06 08:31:15,111 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-06 08:31:32,316 | numpy_client.py:167 | fit, FitIns(clock=13)
DEBUG flower 2021-04-06 08:31:32,316 | numpy_client.py:242 | cached_clock: 11, curr_clock: 13
INFO flower 2021-04-06 08:33:07,545 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-06 08:33:24,713 | numpy_client.py:167 | fit, FitIns(clock=14)
DEBUG flower 2021-04-06 08:33:24,714 | numpy_client.py:242 | cached_clock: 11, curr_clock: 14
INFO flower 2021-04-06 08:33:24,714 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:33:26,307 | numpy_client.py:215 | read: ReadRes(clock=13)
DEBUG flower 2021-04-06 08:33:26,348 | numpy_client.py:167 | fit, FitIns(clock=14)
DEBUG flower 2021-04-06 08:33:26,348 | numpy_client.py:242 | cached_clock: 13, curr_clock: 14
INFO flower 2021-04-06 08:35:00,247 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-06 08:35:17,521 | numpy_client.py:167 | fit, FitIns(clock=15)
DEBUG flower 2021-04-06 08:35:17,521 | numpy_client.py:242 | cached_clock: 13, curr_clock: 15
INFO flower 2021-04-06 08:36:52,536 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=15)
DEBUG flower 2021-04-06 08:37:09,710 | numpy_client.py:167 | fit, FitIns(clock=16)
DEBUG flower 2021-04-06 08:37:09,710 | numpy_client.py:242 | cached_clock: 13, curr_clock: 16
INFO flower 2021-04-06 08:37:09,710 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:37:11,227 | numpy_client.py:215 | read: ReadRes(clock=15)
DEBUG flower 2021-04-06 08:37:11,267 | numpy_client.py:167 | fit, FitIns(clock=16)
DEBUG flower 2021-04-06 08:37:11,267 | numpy_client.py:242 | cached_clock: 15, curr_clock: 16
INFO flower 2021-04-06 08:38:43,232 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=16)
DEBUG flower 2021-04-06 08:39:00,431 | numpy_client.py:167 | fit, FitIns(clock=17)
DEBUG flower 2021-04-06 08:39:00,431 | numpy_client.py:242 | cached_clock: 15, curr_clock: 17
INFO flower 2021-04-06 08:40:35,031 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=17)
DEBUG flower 2021-04-06 08:40:52,228 | numpy_client.py:167 | fit, FitIns(clock=18)
DEBUG flower 2021-04-06 08:40:52,228 | numpy_client.py:242 | cached_clock: 15, curr_clock: 18
INFO flower 2021-04-06 08:40:52,228 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:40:54,059 | numpy_client.py:215 | read: ReadRes(clock=17)
DEBUG flower 2021-04-06 08:40:54,100 | numpy_client.py:167 | fit, FitIns(clock=18)
DEBUG flower 2021-04-06 08:40:54,101 | numpy_client.py:242 | cached_clock: 17, curr_clock: 18
INFO flower 2021-04-06 08:42:27,340 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=18)
DEBUG flower 2021-04-06 08:42:44,416 | numpy_client.py:167 | fit, FitIns(clock=19)
DEBUG flower 2021-04-06 08:42:44,417 | numpy_client.py:242 | cached_clock: 17, curr_clock: 19
INFO flower 2021-04-06 08:44:18,652 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=19)
DEBUG flower 2021-04-06 08:44:35,903 | numpy_client.py:167 | fit, FitIns(clock=20)
DEBUG flower 2021-04-06 08:44:35,903 | numpy_client.py:242 | cached_clock: 17, curr_clock: 20
INFO flower 2021-04-06 08:44:35,903 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:44:37,433 | numpy_client.py:215 | read: ReadRes(clock=19)
DEBUG flower 2021-04-06 08:44:37,473 | numpy_client.py:167 | fit, FitIns(clock=20)
DEBUG flower 2021-04-06 08:44:37,474 | numpy_client.py:242 | cached_clock: 19, curr_clock: 20
INFO flower 2021-04-06 08:46:10,025 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=20)
DEBUG flower 2021-04-06 08:46:27,216 | numpy_client.py:167 | fit, FitIns(clock=21)
DEBUG flower 2021-04-06 08:46:27,216 | numpy_client.py:242 | cached_clock: 19, curr_clock: 21
INFO flower 2021-04-06 08:48:02,138 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=21)
DEBUG flower 2021-04-06 08:48:19,217 | numpy_client.py:167 | fit, FitIns(clock=22)
DEBUG flower 2021-04-06 08:48:19,217 | numpy_client.py:242 | cached_clock: 19, curr_clock: 22
INFO flower 2021-04-06 08:48:19,217 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:48:20,776 | numpy_client.py:215 | read: ReadRes(clock=21)
DEBUG flower 2021-04-06 08:48:20,817 | numpy_client.py:167 | fit, FitIns(clock=22)
DEBUG flower 2021-04-06 08:48:20,817 | numpy_client.py:242 | cached_clock: 21, curr_clock: 22
INFO flower 2021-04-06 08:49:54,724 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=22)
DEBUG flower 2021-04-06 08:50:11,913 | numpy_client.py:167 | fit, FitIns(clock=23)
DEBUG flower 2021-04-06 08:50:11,913 | numpy_client.py:242 | cached_clock: 21, curr_clock: 23
INFO flower 2021-04-06 08:51:46,346 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=23)
DEBUG flower 2021-04-06 08:52:03,633 | numpy_client.py:167 | fit, FitIns(clock=24)
DEBUG flower 2021-04-06 08:52:03,634 | numpy_client.py:242 | cached_clock: 21, curr_clock: 24
INFO flower 2021-04-06 08:52:03,634 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 08:52:05,181 | numpy_client.py:215 | read: ReadRes(clock=23)
DEBUG flower 2021-04-06 08:52:05,221 | numpy_client.py:167 | fit, FitIns(clock=24)
