DEBUG flower 2021-04-06 06:30:44,948 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-06 06:30:44,951 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-06 06:30:44,951 | app.py:61 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-06 06:30:44,993 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-06 06:31:03,492 | numpy_client.py:167 | fit, FitIns(clock=0)
INFO flower 2021-04-06 06:31:03,493 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:31:09,179 | numpy_client.py:215 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-06 06:31:09,230 | numpy_client.py:167 | fit, FitIns(clock=0)
DEBUG flower 2021-04-06 06:31:09,230 | numpy_client.py:242 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-06 06:32:42,428 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-06 06:32:59,708 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 06:32:59,708 | numpy_client.py:242 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-06 06:32:59,708 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:33:01,243 | numpy_client.py:215 | read: ReadRes(clock=0)
DEBUG flower 2021-04-06 06:33:01,283 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 06:33:01,283 | numpy_client.py:242 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-06 06:34:34,144 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-06 06:34:51,471 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 06:34:51,472 | numpy_client.py:242 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-06 06:34:51,472 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:34:53,424 | numpy_client.py:215 | read: ReadRes(clock=1)
DEBUG flower 2021-04-06 06:34:53,465 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 06:34:53,465 | numpy_client.py:242 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-06 06:36:26,144 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-06 06:36:43,350 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 06:36:43,351 | numpy_client.py:242 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-06 06:36:43,351 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:36:44,975 | numpy_client.py:215 | read: ReadRes(clock=2)
DEBUG flower 2021-04-06 06:36:45,019 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 06:36:45,019 | numpy_client.py:242 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-06 06:38:17,605 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-06 06:38:34,832 | numpy_client.py:167 | fit, FitIns(clock=4)
DEBUG flower 2021-04-06 06:38:34,832 | numpy_client.py:242 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-06 06:38:34,832 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:38:36,471 | numpy_client.py:215 | read: ReadRes(clock=3)
DEBUG flower 2021-04-06 06:38:36,513 | numpy_client.py:167 | fit, FitIns(clock=4)
DEBUG flower 2021-04-06 06:38:36,514 | numpy_client.py:242 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-06 06:40:08,837 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-06 06:40:26,032 | numpy_client.py:167 | fit, FitIns(clock=5)
DEBUG flower 2021-04-06 06:40:26,033 | numpy_client.py:242 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-06 06:40:26,033 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:40:27,654 | numpy_client.py:215 | read: ReadRes(clock=4)
DEBUG flower 2021-04-06 06:40:27,696 | numpy_client.py:167 | fit, FitIns(clock=5)
DEBUG flower 2021-04-06 06:40:27,696 | numpy_client.py:242 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-06 06:41:59,035 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-06 06:42:16,159 | numpy_client.py:167 | fit, FitIns(clock=6)
DEBUG flower 2021-04-06 06:42:16,159 | numpy_client.py:242 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-06 06:42:16,159 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:42:17,764 | numpy_client.py:215 | read: ReadRes(clock=5)
DEBUG flower 2021-04-06 06:42:17,805 | numpy_client.py:167 | fit, FitIns(clock=6)
DEBUG flower 2021-04-06 06:42:17,806 | numpy_client.py:242 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-06 06:43:49,735 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-06 06:44:06,925 | numpy_client.py:167 | fit, FitIns(clock=7)
DEBUG flower 2021-04-06 06:44:06,925 | numpy_client.py:242 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-06 06:44:06,925 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:44:08,816 | numpy_client.py:215 | read: ReadRes(clock=6)
DEBUG flower 2021-04-06 06:44:08,858 | numpy_client.py:167 | fit, FitIns(clock=7)
DEBUG flower 2021-04-06 06:44:08,858 | numpy_client.py:242 | cached_clock: 6, curr_clock: 7
INFO flower 2021-04-06 06:45:41,097 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-06 06:45:58,361 | numpy_client.py:167 | fit, FitIns(clock=8)
DEBUG flower 2021-04-06 06:45:58,361 | numpy_client.py:242 | cached_clock: 6, curr_clock: 8
INFO flower 2021-04-06 06:45:58,361 | numpy_client.py:179 | Cache is stale, return ReadIns
