DEBUG flower 2021-04-06 06:30:46,477 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-06 06:30:46,511 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-06 06:30:46,512 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-06 06:30:46,512 | app.py:61 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-06 06:31:03,418 | numpy_client.py:167 | fit, FitIns(clock=0)
INFO flower 2021-04-06 06:31:03,418 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:31:07,977 | numpy_client.py:215 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-06 06:31:08,027 | numpy_client.py:167 | fit, FitIns(clock=0)
DEBUG flower 2021-04-06 06:31:08,027 | numpy_client.py:242 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-06 06:31:21,955 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-06 06:31:23,323 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 06:31:23,324 | numpy_client.py:242 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-06 06:31:23,324 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:32:47,549 | numpy_client.py:215 | read: ReadRes(clock=0)
DEBUG flower 2021-04-06 06:32:47,589 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 06:32:47,589 | numpy_client.py:242 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-06 06:33:01,464 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-06 06:33:02,712 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 06:33:02,712 | numpy_client.py:242 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-06 06:33:02,712 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:34:36,644 | numpy_client.py:215 | read: ReadRes(clock=1)
DEBUG flower 2021-04-06 06:34:36,689 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 06:34:36,689 | numpy_client.py:242 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-06 06:34:51,278 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-06 06:34:52,745 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 06:34:52,745 | numpy_client.py:242 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-06 06:34:52,745 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:36:30,624 | numpy_client.py:215 | read: ReadRes(clock=2)
DEBUG flower 2021-04-06 06:36:30,667 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 06:36:30,667 | numpy_client.py:242 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-06 06:36:44,842 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-06 06:36:46,027 | numpy_client.py:167 | fit, FitIns(clock=4)
DEBUG flower 2021-04-06 06:36:46,027 | numpy_client.py:242 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-06 06:36:46,027 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:38:22,455 | numpy_client.py:215 | read: ReadRes(clock=3)
DEBUG flower 2021-04-06 06:38:22,496 | numpy_client.py:167 | fit, FitIns(clock=4)
DEBUG flower 2021-04-06 06:38:22,497 | numpy_client.py:242 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-06 06:38:36,474 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-06 06:38:37,628 | numpy_client.py:167 | fit, FitIns(clock=5)
DEBUG flower 2021-04-06 06:38:37,628 | numpy_client.py:242 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-06 06:38:37,628 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:40:13,862 | numpy_client.py:215 | read: ReadRes(clock=4)
DEBUG flower 2021-04-06 06:40:13,903 | numpy_client.py:167 | fit, FitIns(clock=5)
DEBUG flower 2021-04-06 06:40:13,904 | numpy_client.py:242 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-06 06:40:26,953 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-06 06:40:28,127 | numpy_client.py:167 | fit, FitIns(clock=6)
DEBUG flower 2021-04-06 06:40:28,128 | numpy_client.py:242 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-06 06:40:28,128 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:42:03,695 | numpy_client.py:215 | read: ReadRes(clock=5)
DEBUG flower 2021-04-06 06:42:03,737 | numpy_client.py:167 | fit, FitIns(clock=6)
DEBUG flower 2021-04-06 06:42:03,737 | numpy_client.py:242 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-06 06:42:17,061 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-06 06:42:18,249 | numpy_client.py:167 | fit, FitIns(clock=7)
DEBUG flower 2021-04-06 06:42:18,249 | numpy_client.py:242 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-06 06:42:18,249 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:43:54,459 | numpy_client.py:215 | read: ReadRes(clock=6)
DEBUG flower 2021-04-06 06:43:54,500 | numpy_client.py:167 | fit, FitIns(clock=7)
DEBUG flower 2021-04-06 06:43:54,501 | numpy_client.py:242 | cached_clock: 6, curr_clock: 7
INFO flower 2021-04-06 06:44:07,076 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-06 06:44:08,879 | numpy_client.py:167 | fit, FitIns(clock=8)
DEBUG flower 2021-04-06 06:44:08,879 | numpy_client.py:242 | cached_clock: 6, curr_clock: 8
INFO flower 2021-04-06 06:44:08,879 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:45:45,604 | numpy_client.py:215 | read: ReadRes(clock=7)
DEBUG flower 2021-04-06 06:45:45,646 | numpy_client.py:167 | fit, FitIns(clock=8)
DEBUG flower 2021-04-06 06:45:45,646 | numpy_client.py:242 | cached_clock: 7, curr_clock: 8
INFO flower 2021-04-06 06:45:59,151 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-06 06:46:00,312 | numpy_client.py:167 | fit, FitIns(clock=9)
DEBUG flower 2021-04-06 06:46:00,312 | numpy_client.py:242 | cached_clock: 7, curr_clock: 9
INFO flower 2021-04-06 06:46:00,312 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:47:36,512 | numpy_client.py:215 | read: ReadRes(clock=8)
DEBUG flower 2021-04-06 06:47:36,554 | numpy_client.py:167 | fit, FitIns(clock=9)
DEBUG flower 2021-04-06 06:47:36,555 | numpy_client.py:242 | cached_clock: 8, curr_clock: 9
INFO flower 2021-04-06 06:47:50,373 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-06 06:47:51,518 | numpy_client.py:167 | fit, FitIns(clock=10)
DEBUG flower 2021-04-06 06:47:51,518 | numpy_client.py:242 | cached_clock: 8, curr_clock: 10
INFO flower 2021-04-06 06:47:51,518 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:49:24,818 | numpy_client.py:215 | read: ReadRes(clock=9)
DEBUG flower 2021-04-06 06:49:24,865 | numpy_client.py:167 | fit, FitIns(clock=10)
DEBUG flower 2021-04-06 06:49:24,865 | numpy_client.py:242 | cached_clock: 9, curr_clock: 10
INFO flower 2021-04-06 06:49:38,580 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-06 06:49:39,808 | numpy_client.py:167 | fit, FitIns(clock=11)
DEBUG flower 2021-04-06 06:49:39,808 | numpy_client.py:242 | cached_clock: 9, curr_clock: 11
INFO flower 2021-04-06 06:49:39,808 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:51:15,231 | numpy_client.py:215 | read: ReadRes(clock=10)
DEBUG flower 2021-04-06 06:51:15,273 | numpy_client.py:167 | fit, FitIns(clock=11)
DEBUG flower 2021-04-06 06:51:15,274 | numpy_client.py:242 | cached_clock: 10, curr_clock: 11
INFO flower 2021-04-06 06:51:28,871 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-06 06:51:30,251 | numpy_client.py:167 | fit, FitIns(clock=12)
DEBUG flower 2021-04-06 06:51:30,251 | numpy_client.py:242 | cached_clock: 10, curr_clock: 12
INFO flower 2021-04-06 06:51:30,251 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:53:05,746 | numpy_client.py:215 | read: ReadRes(clock=11)
DEBUG flower 2021-04-06 06:53:05,789 | numpy_client.py:167 | fit, FitIns(clock=12)
DEBUG flower 2021-04-06 06:53:05,789 | numpy_client.py:242 | cached_clock: 11, curr_clock: 12
INFO flower 2021-04-06 06:53:19,060 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-06 06:53:20,347 | numpy_client.py:167 | fit, FitIns(clock=13)
DEBUG flower 2021-04-06 06:53:20,347 | numpy_client.py:242 | cached_clock: 11, curr_clock: 13
INFO flower 2021-04-06 06:53:20,347 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:54:55,530 | numpy_client.py:215 | read: ReadRes(clock=12)
DEBUG flower 2021-04-06 06:54:55,572 | numpy_client.py:167 | fit, FitIns(clock=13)
DEBUG flower 2021-04-06 06:54:55,572 | numpy_client.py:242 | cached_clock: 12, curr_clock: 13
INFO flower 2021-04-06 06:55:09,266 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-06 06:55:10,630 | numpy_client.py:167 | fit, FitIns(clock=14)
DEBUG flower 2021-04-06 06:55:10,630 | numpy_client.py:242 | cached_clock: 12, curr_clock: 14
INFO flower 2021-04-06 06:55:10,630 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:56:46,318 | numpy_client.py:215 | read: ReadRes(clock=13)
DEBUG flower 2021-04-06 06:56:46,362 | numpy_client.py:167 | fit, FitIns(clock=14)
DEBUG flower 2021-04-06 06:56:46,363 | numpy_client.py:242 | cached_clock: 13, curr_clock: 14
INFO flower 2021-04-06 06:56:59,176 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-06 06:57:00,573 | numpy_client.py:167 | fit, FitIns(clock=15)
DEBUG flower 2021-04-06 06:57:00,573 | numpy_client.py:242 | cached_clock: 13, curr_clock: 15
INFO flower 2021-04-06 06:57:00,573 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:58:37,397 | numpy_client.py:215 | read: ReadRes(clock=14)
DEBUG flower 2021-04-06 06:58:37,437 | numpy_client.py:167 | fit, FitIns(clock=15)
DEBUG flower 2021-04-06 06:58:37,437 | numpy_client.py:242 | cached_clock: 14, curr_clock: 15
