DEBUG flower 2021-04-06 06:30:48,933 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-06 06:30:48,935 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-06 06:30:48,936 | app.py:61 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-06 06:30:48,996 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-06 06:31:03,575 | numpy_client.py:167 | fit, FitIns(clock=0)
INFO flower 2021-04-06 06:31:03,575 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:31:09,295 | numpy_client.py:215 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-06 06:31:09,502 | numpy_client.py:167 | fit, FitIns(clock=0)
DEBUG flower 2021-04-06 06:31:09,502 | numpy_client.py:242 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-06 06:32:19,662 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-06 06:32:21,140 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 06:32:21,140 | numpy_client.py:242 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-06 06:32:21,140 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:32:44,712 | numpy_client.py:215 | read: ReadRes(clock=0)
DEBUG flower 2021-04-06 06:32:44,752 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 06:32:44,753 | numpy_client.py:242 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-06 06:33:53,157 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-06 06:33:54,549 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 06:33:54,549 | numpy_client.py:242 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-06 06:33:54,549 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:34:39,028 | numpy_client.py:215 | read: ReadRes(clock=1)
DEBUG flower 2021-04-06 06:34:39,072 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 06:34:39,072 | numpy_client.py:242 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-06 06:35:46,751 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-06 06:35:47,989 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 06:35:47,989 | numpy_client.py:242 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-06 06:35:47,990 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 06:36:31,245 | numpy_client.py:215 | read: ReadRes(clock=2)
DEBUG flower 2021-04-06 06:36:31,288 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 06:36:31,289 | numpy_client.py:242 | cached_clock: 2, curr_clock: 3
