DEBUG flower 2021-04-10 21:05:11,318 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 21:05:14,059 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 21:05:14,060 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 21:05:14,061 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 21:05:14,061 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:14,061 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,533 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,533 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,534 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,534 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,664 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,664 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,682 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,682 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:22,061 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:22,062 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:22,067 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 21:05:22,067 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:22,100 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:22,101 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:05:22,101 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:05:25,472 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:25,476 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 21:05:25,476 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:25,539 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:25,539 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:05:25,539 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:05:28,839 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:28,843 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 21:05:28,843 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:28,866 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:28,866 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:05:28,867 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:05:32,045 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:32,049 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 21:05:32,049 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:32,072 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:32,072 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:05:32,072 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
