DEBUG flower 2021-04-10 21:05:07,040 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 21:05:09,718 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 21:05:09,719 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:09,720 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:09,720 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,780 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,780 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,780 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,781 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,977 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,978 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,993 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,993 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:19,809 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:19,809 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:19,812 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 21:05:19,812 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:19,834 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:19,834 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:05:19,834 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:05:20,626 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:20,629 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 21:05:20,629 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:20,648 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:20,648 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:05:20,648 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:05:21,523 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:21,526 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 21:05:21,526 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:21,546 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:21,547 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:05:21,547 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:05:22,323 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:22,326 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 21:05:22,326 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:22,348 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:22,348 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:05:22,348 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:05:23,209 | acc_variance.py:19 | AccuracyVariance: sample variance 0.01713019031141868 (last 5 data)
DEBUG flower 2021-04-10 21:05:23,210 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:23,214 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 21:05:23,214 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:23,234 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:23,234 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 21:05:23,234 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
DEBUG flower 2021-04-10 21:05:24,025 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0 (last 5 data)
