DEBUG flower 2021-04-10 21:05:09,305 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 21:05:11,976 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 21:05:11,978 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 21:05:11,979 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:11,979 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,864 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,865 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,865 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,865 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:19,015 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:19,016 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:19,034 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:19,034 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:21,258 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:21,258 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:21,262 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 21:05:21,262 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:21,280 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:21,281 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:05:21,281 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:05:23,454 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:23,458 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 21:05:23,458 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:23,480 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:23,481 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:05:23,481 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:05:25,677 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:25,680 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 21:05:25,680 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:25,698 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:25,699 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:05:25,699 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:05:27,854 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:27,858 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 21:05:27,858 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:27,880 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:27,880 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:05:27,880 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:05:30,056 | acc_variance.py:19 | AccuracyVariance: sample variance 0.018352837680785127 (last 5 data)
DEBUG flower 2021-04-10 21:05:30,056 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:30,060 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 21:05:30,060 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:30,079 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:30,079 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 21:05:30,079 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
DEBUG flower 2021-04-10 21:05:32,356 | acc_variance.py:19 | AccuracyVariance: sample variance 0.018476078254132233 (last 5 data)
DEBUG flower 2021-04-10 21:05:32,357 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:32,362 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 21:05:32,362 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:32,384 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:32,385 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 21:05:32,385 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
