DEBUG flower 2021-04-10 21:05:08,216 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 21:05:10,911 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 21:05:10,913 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 21:05:10,913 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:10,914 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,631 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,631 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,632 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,632 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,773 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,774 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,790 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,790 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:22,390 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:22,390 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:22,394 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 21:05:22,394 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:22,414 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:22,415 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:05:22,415 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:05:25,988 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:25,992 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 21:05:25,992 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:26,015 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:26,015 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:05:26,015 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:05:29,688 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:29,692 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 21:05:29,693 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:29,715 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:29,715 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:05:29,715 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:05:33,127 | numpy_client.py:201 | Not a switch point
