DEBUG flower 2021-04-10 21:05:14,046 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 21:05:16,786 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 21:05:16,788 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:16,788 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:16,789 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 21:05:16,799 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,546 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,547 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,547 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,547 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,645 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,645 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,661 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,661 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:23,698 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:23,699 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:23,702 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 21:05:23,703 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:23,798 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:23,798 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:05:23,798 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:05:28,907 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:28,911 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 21:05:28,912 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:28,935 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:28,936 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:05:28,936 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:05:33,916 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:33,920 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 21:05:33,920 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:33,944 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:33,945 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:05:33,945 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:05:38,597 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:38,600 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 21:05:38,601 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:38,623 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:38,623 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:05:38,624 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:05:43,077 | acc_variance.py:19 | AccuracyVariance: sample variance 0.014409689005810656 (last 5 data)
DEBUG flower 2021-04-10 21:05:43,077 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:43,081 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 21:05:43,081 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:43,102 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:43,102 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 21:05:43,102 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
DEBUG flower 2021-04-10 21:05:47,288 | acc_variance.py:19 | AccuracyVariance: sample variance 0.007661841429280045 (last 5 data)
DEBUG flower 2021-04-10 21:05:47,288 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:47,292 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 21:05:47,292 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:47,313 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:47,314 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 21:05:47,314 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
DEBUG flower 2021-04-10 21:05:51,499 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0017926011550453516 (last 5 data)
DEBUG flower 2021-04-10 21:05:51,499 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:51,502 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 21:05:51,503 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:51,525 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:51,525 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 21:05:51,525 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
DEBUG flower 2021-04-10 21:05:55,894 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0008147764314058963 (last 5 data)
DEBUG flower 2021-04-10 21:05:55,894 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:55,898 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 21:05:55,898 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:55,920 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:55,920 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 21:05:55,920 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
DEBUG flower 2021-04-10 21:06:00,292 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0002492559523809526 (last 5 data)
DEBUG flower 2021-04-10 21:06:00,292 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:00,296 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 21:06:00,296 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:00,318 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:00,318 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 21:06:00,318 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
DEBUG flower 2021-04-10 21:06:04,997 | acc_variance.py:19 | AccuracyVariance: sample variance 0.00023353351757369575 (last 5 data)
DEBUG flower 2021-04-10 21:06:04,997 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:05,000 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-10 21:06:05,001 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:05,020 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:05,021 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 21:06:05,021 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
DEBUG flower 2021-04-10 21:06:09,081 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0002301675878684806 (last 5 data)
DEBUG flower 2021-04-10 21:06:09,082 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:09,086 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-10 21:06:09,086 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:09,108 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:09,108 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 21:06:09,108 | numpy_client.py:260 | cached_clock: -1, curr_clock: 11
DEBUG flower 2021-04-10 21:06:13,189 | acc_variance.py:19 | AccuracyVariance: sample variance 0.00015204258786848086 (last 5 data)
DEBUG flower 2021-04-10 21:06:13,190 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:13,193 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-10 21:06:13,193 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:13,215 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:13,215 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 21:06:13,215 | numpy_client.py:260 | cached_clock: -1, curr_clock: 12
DEBUG flower 2021-04-10 21:06:17,393 | acc_variance.py:19 | AccuracyVariance: sample variance 0.00022020266439909283 (last 5 data)
DEBUG flower 2021-04-10 21:06:17,394 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:17,397 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-10 21:06:17,397 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:17,419 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:17,419 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 21:06:17,419 | numpy_client.py:260 | cached_clock: -1, curr_clock: 13
DEBUG flower 2021-04-10 21:06:22,193 | acc_variance.py:19 | AccuracyVariance: sample variance 0.00020370517998866228 (last 5 data)
DEBUG flower 2021-04-10 21:06:22,193 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:22,196 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-10 21:06:22,197 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:22,220 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:22,220 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 21:06:22,220 | numpy_client.py:260 | cached_clock: -1, curr_clock: 14
DEBUG flower 2021-04-10 21:06:26,802 | acc_variance.py:19 | AccuracyVariance: sample variance 0.00014839985473355993 (last 5 data)
DEBUG flower 2021-04-10 21:06:26,802 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:26,806 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-10 21:06:26,806 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:26,829 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:26,829 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-10 21:06:26,830 | numpy_client.py:260 | cached_clock: -1, curr_clock: 15
DEBUG flower 2021-04-10 21:06:31,279 | acc_variance.py:19 | AccuracyVariance: sample variance 0.00024122865291950155 (last 5 data)
DEBUG flower 2021-04-10 21:06:31,280 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:31,283 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
DEBUG flower 2021-04-10 21:06:31,283 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:31,305 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:31,306 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-10 21:06:31,306 | numpy_client.py:260 | cached_clock: -1, curr_clock: 16
DEBUG flower 2021-04-10 21:06:35,600 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0001358219068877555 (last 5 data)
DEBUG flower 2021-04-10 21:06:35,601 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:06:35,604 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=16)
DEBUG flower 2021-04-10 21:06:35,605 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:06:35,627 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:06:35,627 | numpy_client.py:172 | fit, FitIns(clock=17)
