DEBUG flower 2021-04-10 21:05:15,683 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 21:05:18,415 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 21:05:18,417 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:18,417 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,418 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,719 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,719 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,719 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,720 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,920 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,920 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,936 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,936 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:19,617 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:19,617 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:19,624 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 21:05:19,624 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:19,644 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:19,645 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:05:19,645 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:05:20,216 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:20,219 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 21:05:20,219 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:20,239 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:20,239 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:05:20,239 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:05:20,815 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:20,822 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 21:05:20,822 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:20,846 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:20,846 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:05:20,846 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:05:21,422 | numpy_client.py:201 | Not a switch point
