DEBUG flower 2021-04-10 21:05:07,630 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 21:05:10,318 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 21:05:10,320 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 21:05:10,320 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:10,320 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,700 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,701 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,701 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,701 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,969 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,970 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,987 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,987 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:21,227 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:21,227 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:21,231 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 21:05:21,231 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:21,249 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:21,250 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:05:21,250 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:05:23,601 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:23,605 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 21:05:23,606 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:23,628 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:23,628 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:05:23,629 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:05:26,004 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:26,008 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 21:05:26,009 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:26,036 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:26,036 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:05:26,036 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:05:28,421 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:28,425 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 21:05:28,425 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:28,465 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:28,466 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:05:28,466 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:05:30,731 | acc_variance.py:19 | AccuracyVariance: sample variance 0.020127451559546317 (last 5 data)
DEBUG flower 2021-04-10 21:05:30,731 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:30,735 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 21:05:30,735 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:30,754 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:30,754 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 21:05:30,754 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
