DEBUG flower 2021-04-10 21:05:08,541 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 21:05:11,239 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 21:05:11,240 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 21:05:11,241 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:11,242 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:11,242 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,912 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,912 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,912 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,913 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:19,014 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:19,014 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:19,032 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:19,033 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:20,004 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:20,004 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:20,009 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 21:05:20,010 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:20,041 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:20,041 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:05:20,041 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:05:21,007 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:21,011 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 21:05:21,011 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:21,033 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:21,033 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:05:21,033 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:05:22,022 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:22,025 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 21:05:22,025 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:22,060 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:22,061 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:05:22,061 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:05:23,019 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:23,022 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 21:05:23,023 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:23,044 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:23,044 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:05:23,044 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:05:24,020 | acc_variance.py:19 | AccuracyVariance: sample variance 0.015592187500000002 (last 5 data)
DEBUG flower 2021-04-10 21:05:24,020 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:24,024 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 21:05:24,024 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:24,060 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:24,061 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 21:05:24,061 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
DEBUG flower 2021-04-10 21:05:25,019 | acc_variance.py:19 | AccuracyVariance: sample variance 0.015592187500000002 (last 5 data)
DEBUG flower 2021-04-10 21:05:25,019 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:25,022 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 21:05:25,022 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:25,044 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:25,044 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 21:05:25,044 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
DEBUG flower 2021-04-10 21:05:26,012 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0015503906250000003 (last 5 data)
DEBUG flower 2021-04-10 21:05:26,012 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:26,015 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 21:05:26,016 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:26,058 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:26,059 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 21:05:26,059 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
DEBUG flower 2021-04-10 21:05:27,004 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0 (last 5 data)
DEBUG flower 2021-04-10 21:05:27,004 | acc_variance.py:23 | AccuracyVariance: should switch
DEBUG flower 2021-04-10 21:05:27,004 | numpy_client.py:199 | Find switch point, staleness_bound -> 29
INFO flower 2021-04-10 21:05:27,007 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 21:05:27,007 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:27,036 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:27,037 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 21:05:27,037 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
DEBUG flower 2021-04-10 21:05:27,918 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0 (last 5 data)
DEBUG flower 2021-04-10 21:05:27,918 | acc_variance.py:23 | AccuracyVariance: should switch
DEBUG flower 2021-04-10 21:05:27,919 | numpy_client.py:199 | Find switch point, staleness_bound -> 28
INFO flower 2021-04-10 21:05:27,922 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 21:05:27,922 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:27,943 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:27,943 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 21:05:27,943 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
DEBUG flower 2021-04-10 21:05:28,918 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0 (last 5 data)
DEBUG flower 2021-04-10 21:05:28,918 | acc_variance.py:23 | AccuracyVariance: should switch
DEBUG flower 2021-04-10 21:05:28,918 | numpy_client.py:199 | Find switch point, staleness_bound -> 27
INFO flower 2021-04-10 21:05:28,922 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-10 21:05:28,922 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:28,963 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:28,963 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 21:05:28,963 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
DEBUG flower 2021-04-10 21:05:29,939 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0 (last 5 data)
DEBUG flower 2021-04-10 21:05:29,940 | acc_variance.py:23 | AccuracyVariance: should switch
DEBUG flower 2021-04-10 21:05:29,940 | numpy_client.py:199 | Find switch point, staleness_bound -> 26
INFO flower 2021-04-10 21:05:29,943 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-10 21:05:29,943 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:30,020 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:30,020 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 21:05:30,020 | numpy_client.py:260 | cached_clock: -1, curr_clock: 11
DEBUG flower 2021-04-10 21:05:30,919 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0 (last 5 data)
DEBUG flower 2021-04-10 21:05:30,919 | acc_variance.py:23 | AccuracyVariance: should switch
DEBUG flower 2021-04-10 21:05:30,919 | numpy_client.py:199 | Find switch point, staleness_bound -> 25
INFO flower 2021-04-10 21:05:30,922 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-10 21:05:30,922 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:30,954 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:30,954 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 21:05:30,954 | numpy_client.py:260 | cached_clock: -1, curr_clock: 12
DEBUG flower 2021-04-10 21:05:31,918 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0 (last 5 data)
DEBUG flower 2021-04-10 21:05:31,919 | acc_variance.py:23 | AccuracyVariance: should switch
DEBUG flower 2021-04-10 21:05:31,919 | numpy_client.py:199 | Find switch point, staleness_bound -> 24
INFO flower 2021-04-10 21:05:31,922 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-10 21:05:31,923 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:31,952 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:31,952 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 21:05:31,952 | numpy_client.py:260 | cached_clock: -1, curr_clock: 13
DEBUG flower 2021-04-10 21:05:32,916 | acc_variance.py:19 | AccuracyVariance: sample variance 1.4062499999999898e-05 (last 5 data)
DEBUG flower 2021-04-10 21:05:32,917 | acc_variance.py:23 | AccuracyVariance: should switch
DEBUG flower 2021-04-10 21:05:32,917 | numpy_client.py:199 | Find switch point, staleness_bound -> 23
INFO flower 2021-04-10 21:05:32,920 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-10 21:05:32,920 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:33,003 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:33,004 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 21:05:33,004 | numpy_client.py:260 | cached_clock: -1, curr_clock: 14
DEBUG flower 2021-04-10 21:05:33,841 | acc_variance.py:19 | AccuracyVariance: sample variance 0.00050546875 (last 5 data)
DEBUG flower 2021-04-10 21:05:33,842 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:33,845 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-10 21:05:33,845 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:33,866 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:33,866 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-10 21:05:33,866 | numpy_client.py:260 | cached_clock: -1, curr_clock: 15
DEBUG flower 2021-04-10 21:05:34,806 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0004781249999999999 (last 5 data)
DEBUG flower 2021-04-10 21:05:34,806 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:34,809 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
