DEBUG flower 2021-04-10 21:05:15,339 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 21:05:18,030 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 21:05:18,032 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 21:05:18,032 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,033 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 21:05:18,624 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,625 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 21:05:18,625 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 21:05:18,626 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:18,738 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:18,738 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 21:05:18,754 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 21:05:18,754 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 21:05:22,015 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 21:05:22,015 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:22,018 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 21:05:22,019 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:22,052 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:22,052 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 21:05:22,052 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
DEBUG flower 2021-04-10 21:05:25,321 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:25,325 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 21:05:25,325 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:25,351 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:25,351 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 21:05:25,352 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
DEBUG flower 2021-04-10 21:05:28,436 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:28,440 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 21:05:28,440 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:28,502 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:28,502 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 21:05:28,502 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
DEBUG flower 2021-04-10 21:05:31,711 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:31,715 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 21:05:31,715 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:31,737 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:31,737 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 21:05:31,737 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
DEBUG flower 2021-04-10 21:05:34,931 | acc_variance.py:19 | AccuracyVariance: sample variance 0.026118306213017743 (last 5 data)
DEBUG flower 2021-04-10 21:05:34,931 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:34,936 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 21:05:34,936 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:34,959 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:34,959 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 21:05:34,960 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
DEBUG flower 2021-04-10 21:05:38,110 | acc_variance.py:19 | AccuracyVariance: sample variance 0.02544763313609466 (last 5 data)
DEBUG flower 2021-04-10 21:05:38,111 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:38,114 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 21:05:38,115 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:38,136 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:38,136 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 21:05:38,136 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
DEBUG flower 2021-04-10 21:05:41,235 | acc_variance.py:19 | AccuracyVariance: sample variance 8.468934911242614e-05 (last 5 data)
DEBUG flower 2021-04-10 21:05:41,241 | acc_variance.py:23 | AccuracyVariance: should switch
DEBUG flower 2021-04-10 21:05:41,241 | numpy_client.py:199 | Find switch point, staleness_bound -> 29
INFO flower 2021-04-10 21:05:41,244 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 21:05:41,245 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:41,300 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:41,301 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 21:05:41,301 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
DEBUG flower 2021-04-10 21:05:44,511 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0005030880177514791 (last 5 data)
DEBUG flower 2021-04-10 21:05:44,512 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:44,516 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 21:05:44,517 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:44,539 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:44,539 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 21:05:44,539 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
DEBUG flower 2021-04-10 21:05:47,610 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0007244267751479295 (last 5 data)
DEBUG flower 2021-04-10 21:05:47,610 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:47,614 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 21:05:47,614 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:47,635 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:47,636 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 21:05:47,636 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
DEBUG flower 2021-04-10 21:05:50,739 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0008791235207100583 (last 5 data)
DEBUG flower 2021-04-10 21:05:50,739 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:50,805 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-10 21:05:50,805 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:50,828 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:50,829 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 21:05:50,829 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
DEBUG flower 2021-04-10 21:05:53,908 | acc_variance.py:19 | AccuracyVariance: sample variance 0.0005514423076923077 (last 5 data)
DEBUG flower 2021-04-10 21:05:53,909 | numpy_client.py:201 | Not a switch point
INFO flower 2021-04-10 21:05:53,913 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-10 21:05:53,913 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 21:05:53,933 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 21:05:53,934 | numpy_client.py:172 | fit, FitIns(clock=11)
