DEBUG flower 2021-04-06 14:35:12,248 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-06 14:35:12,250 | app.py:61 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-06 14:35:12,250 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-06 14:35:31,052 | numpy_client.py:167 | fit, FitIns(clock=0)
INFO flower 2021-04-06 14:35:31,053 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 14:35:34,140 | numpy_client.py:215 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-06 14:35:34,187 | numpy_client.py:167 | fit, FitIns(clock=0)
DEBUG flower 2021-04-06 14:35:34,187 | numpy_client.py:242 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-06 14:35:53,868 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-06 14:35:55,058 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 14:35:55,058 | numpy_client.py:242 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-06 14:36:15,792 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-06 14:36:16,963 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 14:36:16,963 | numpy_client.py:242 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-06 14:36:37,184 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-06 14:36:38,337 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 14:36:38,337 | numpy_client.py:242 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-06 14:36:58,694 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-06 14:36:59,843 | numpy_client.py:167 | fit, FitIns(clock=4)
DEBUG flower 2021-04-06 14:36:59,843 | numpy_client.py:242 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-06 14:37:20,294 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-06 14:37:21,409 | numpy_client.py:167 | fit, FitIns(clock=5)
DEBUG flower 2021-04-06 14:37:21,409 | numpy_client.py:242 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-06 14:37:41,147 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-06 14:37:42,345 | numpy_client.py:167 | fit, FitIns(clock=6)
DEBUG flower 2021-04-06 14:37:42,345 | numpy_client.py:242 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-06 14:38:02,581 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-06 14:38:03,813 | numpy_client.py:167 | fit, FitIns(clock=7)
DEBUG flower 2021-04-06 14:38:03,813 | numpy_client.py:242 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-06 14:38:22,994 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-06 14:38:24,128 | numpy_client.py:167 | fit, FitIns(clock=8)
DEBUG flower 2021-04-06 14:38:24,128 | numpy_client.py:242 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-06 14:38:44,055 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-06 14:38:45,248 | numpy_client.py:167 | fit, FitIns(clock=9)
DEBUG flower 2021-04-06 14:38:45,248 | numpy_client.py:242 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-06 14:39:05,284 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-06 14:39:10,139 | numpy_client.py:167 | fit, FitIns(clock=10)
DEBUG flower 2021-04-06 14:39:10,140 | numpy_client.py:242 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-06 14:39:29,881 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-06 14:39:31,021 | numpy_client.py:167 | fit, FitIns(clock=11)
DEBUG flower 2021-04-06 14:39:31,021 | numpy_client.py:242 | cached_clock: -1, curr_clock: 11
INFO flower 2021-04-06 14:39:50,488 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-06 14:39:51,594 | numpy_client.py:167 | fit, FitIns(clock=12)
DEBUG flower 2021-04-06 14:39:51,594 | numpy_client.py:242 | cached_clock: -1, curr_clock: 12
INFO flower 2021-04-06 14:40:11,497 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-06 14:40:12,717 | numpy_client.py:167 | fit, FitIns(clock=13)
DEBUG flower 2021-04-06 14:40:12,717 | numpy_client.py:242 | cached_clock: -1, curr_clock: 13
INFO flower 2021-04-06 14:40:32,501 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-06 14:40:33,646 | numpy_client.py:167 | fit, FitIns(clock=14)
DEBUG flower 2021-04-06 14:40:33,646 | numpy_client.py:242 | cached_clock: -1, curr_clock: 14
INFO flower 2021-04-06 14:40:53,802 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-06 14:40:58,857 | numpy_client.py:167 | fit, FitIns(clock=15)
DEBUG flower 2021-04-06 14:40:58,857 | numpy_client.py:242 | cached_clock: -1, curr_clock: 15
INFO flower 2021-04-06 14:41:18,375 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=15)
DEBUG flower 2021-04-06 14:41:19,585 | numpy_client.py:167 | fit, FitIns(clock=16)
DEBUG flower 2021-04-06 14:41:19,585 | numpy_client.py:242 | cached_clock: -1, curr_clock: 16
INFO flower 2021-04-06 14:41:39,390 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=16)
DEBUG flower 2021-04-06 14:41:40,550 | numpy_client.py:167 | fit, FitIns(clock=17)
DEBUG flower 2021-04-06 14:41:40,551 | numpy_client.py:242 | cached_clock: -1, curr_clock: 17
INFO flower 2021-04-06 14:42:00,273 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=17)
DEBUG flower 2021-04-06 14:42:01,522 | numpy_client.py:167 | fit, FitIns(clock=18)
DEBUG flower 2021-04-06 14:42:01,523 | numpy_client.py:242 | cached_clock: -1, curr_clock: 18
INFO flower 2021-04-06 14:42:20,777 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=18)
DEBUG flower 2021-04-06 14:42:22,034 | numpy_client.py:167 | fit, FitIns(clock=19)
DEBUG flower 2021-04-06 14:42:22,034 | numpy_client.py:242 | cached_clock: -1, curr_clock: 19
INFO flower 2021-04-06 14:42:41,589 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=19)
DEBUG flower 2021-04-06 14:42:47,340 | numpy_client.py:167 | fit, FitIns(clock=20)
DEBUG flower 2021-04-06 14:42:47,340 | numpy_client.py:242 | cached_clock: -1, curr_clock: 20
INFO flower 2021-04-06 14:43:07,191 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=20)
DEBUG flower 2021-04-06 14:43:08,321 | numpy_client.py:167 | fit, FitIns(clock=21)
DEBUG flower 2021-04-06 14:43:08,321 | numpy_client.py:242 | cached_clock: -1, curr_clock: 21
INFO flower 2021-04-06 14:43:27,590 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=21)
DEBUG flower 2021-04-06 14:43:28,718 | numpy_client.py:167 | fit, FitIns(clock=22)
DEBUG flower 2021-04-06 14:43:28,718 | numpy_client.py:242 | cached_clock: -1, curr_clock: 22
INFO flower 2021-04-06 14:43:48,594 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=22)
