DEBUG flower 2021-04-06 14:35:12,611 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-06 14:35:12,613 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-06 14:35:12,614 | app.py:61 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-06 14:35:32,768 | numpy_client.py:167 | fit, FitIns(clock=0)
INFO flower 2021-04-06 14:35:32,768 | numpy_client.py:179 | Cache is stale, return ReadIns
DEBUG flower 2021-04-06 14:35:36,146 | numpy_client.py:215 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-06 14:35:36,197 | numpy_client.py:167 | fit, FitIns(clock=0)
DEBUG flower 2021-04-06 14:35:36,198 | numpy_client.py:242 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-06 14:36:31,937 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-06 14:36:33,217 | numpy_client.py:167 | fit, FitIns(clock=1)
DEBUG flower 2021-04-06 14:36:33,218 | numpy_client.py:242 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-06 14:37:30,459 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-06 14:37:31,784 | numpy_client.py:167 | fit, FitIns(clock=2)
DEBUG flower 2021-04-06 14:37:31,784 | numpy_client.py:242 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-06 14:38:26,730 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-06 14:38:27,820 | numpy_client.py:167 | fit, FitIns(clock=3)
DEBUG flower 2021-04-06 14:38:27,821 | numpy_client.py:242 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-06 14:39:24,036 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-06 14:39:25,288 | numpy_client.py:167 | fit, FitIns(clock=4)
DEBUG flower 2021-04-06 14:39:25,288 | numpy_client.py:242 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-06 14:40:20,454 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-06 14:40:21,630 | numpy_client.py:167 | fit, FitIns(clock=5)
DEBUG flower 2021-04-06 14:40:21,630 | numpy_client.py:242 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-06 14:41:18,845 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-06 14:41:19,993 | numpy_client.py:167 | fit, FitIns(clock=6)
DEBUG flower 2021-04-06 14:41:19,993 | numpy_client.py:242 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-06 14:42:15,748 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-06 14:42:16,906 | numpy_client.py:167 | fit, FitIns(clock=7)
DEBUG flower 2021-04-06 14:42:16,906 | numpy_client.py:242 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-06 14:43:13,054 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-06 14:43:14,228 | numpy_client.py:167 | fit, FitIns(clock=8)
DEBUG flower 2021-04-06 14:43:14,229 | numpy_client.py:242 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-06 14:44:08,142 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-06 14:44:09,294 | numpy_client.py:167 | fit, FitIns(clock=9)
DEBUG flower 2021-04-06 14:44:09,294 | numpy_client.py:242 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-06 14:45:05,539 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-06 14:45:06,698 | numpy_client.py:167 | fit, FitIns(clock=10)
DEBUG flower 2021-04-06 14:45:06,699 | numpy_client.py:242 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-06 14:46:01,447 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-06 14:46:03,082 | numpy_client.py:167 | fit, FitIns(clock=11)
DEBUG flower 2021-04-06 14:46:03,082 | numpy_client.py:242 | cached_clock: -1, curr_clock: 11
INFO flower 2021-04-06 14:46:59,840 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-06 14:47:01,043 | numpy_client.py:167 | fit, FitIns(clock=12)
DEBUG flower 2021-04-06 14:47:01,044 | numpy_client.py:242 | cached_clock: -1, curr_clock: 12
INFO flower 2021-04-06 14:47:57,447 | numpy_client.py:192 | Cache is fresh, return FitRes(clock=12)
