DEBUG flower 2021-04-10 14:49:31,542 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 14:49:39,749 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 14:49:39,750 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 14:49:39,751 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:39,751 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:41,801 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,801 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:41,802 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:41,802 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:41,910 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,910 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:41,926 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:41,926 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:42,543 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 14:49:42,543 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,564 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,564 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:49:42,564 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:49:42,564 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:42,565 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,613 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,613 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,620 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,620 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:02,230 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 14:51:02,230 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:02,249 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:02,249 | numpy_client.py:172 | fit, FitIns(clock=2)
