DEBUG flower 2021-04-10 14:49:23,093 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 14:49:29,347 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 14:49:29,348 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:29,348 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:29,349 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:41,967 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,967 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:41,967 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:41,968 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,069 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,070 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:42,087 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:42,088 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:47,312 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 14:49:47,312 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:47,335 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:47,336 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:49:47,336 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:49:47,336 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:47,336 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,600 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,600 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,607 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,607 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:06,809 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 14:51:06,809 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:06,833 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:06,833 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:51:06,833 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:51:06,833 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:51:06,834 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,690 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:33,691 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:33,699 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:33,699 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:38,306 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 14:52:38,306 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:38,328 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:38,328 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:52:38,329 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 14:52:38,329 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:38,329 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:47,956 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:47,957 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 14:53:47,967 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:47,967 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-10 14:53:52,294 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 14:53:52,294 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:52,315 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:52,315 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:53:52,315 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 14:53:52,315 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:53:52,316 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:43,175 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:43,176 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-10 14:54:43,185 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:54:43,186 | numpy_client.py:260 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-10 14:54:47,723 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 14:54:47,724 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:47,746 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:54:47,746 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:54:47,746 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-10 14:54:47,746 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:54:47,746 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:41,349 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:41,350 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-10 14:55:41,357 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 14:55:41,357 | numpy_client.py:260 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-10 14:55:46,192 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 14:55:46,193 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:55:46,213 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:55:46,214 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:55:46,214 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-10 14:55:46,214 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:55:46,214 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:39,223 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:39,223 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-10 14:56:39,236 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 14:56:39,236 | numpy_client.py:260 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-10 14:56:43,507 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 14:56:43,508 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:56:43,530 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:56:43,531 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:56:43,531 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-10 14:56:43,531 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:56:43,531 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:09,591 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:09,591 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-10 14:58:09,599 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 14:58:09,599 | numpy_client.py:260 | cached_clock: 6, curr_clock: 7
INFO flower 2021-04-10 14:58:14,202 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-10 14:58:14,202 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:58:14,222 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:58:14,223 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 14:58:14,223 | numpy_client.py:260 | cached_clock: 6, curr_clock: 8
INFO flower 2021-04-10 14:58:14,223 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:58:14,223 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:59:39,234 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:59:39,235 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-10 14:59:39,242 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-10 14:59:39,242 | numpy_client.py:260 | cached_clock: 7, curr_clock: 8
INFO flower 2021-04-10 14:59:44,296 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-10 14:59:44,297 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:59:44,316 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:59:44,316 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 14:59:44,316 | numpy_client.py:260 | cached_clock: 7, curr_clock: 9
INFO flower 2021-04-10 14:59:44,317 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:59:44,317 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:00:35,434 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:00:35,435 | numpy_client.py:228 | read: ReadRes(clock=8)
DEBUG flower 2021-04-10 15:00:35,442 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-10 15:00:35,442 | numpy_client.py:260 | cached_clock: 8, curr_clock: 9
INFO flower 2021-04-10 15:00:39,993 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-10 15:00:39,994 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:00:40,014 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:00:40,015 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 15:00:40,015 | numpy_client.py:260 | cached_clock: 8, curr_clock: 10
INFO flower 2021-04-10 15:00:40,015 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:00:40,015 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:01:40,257 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:01:40,257 | numpy_client.py:228 | read: ReadRes(clock=9)
DEBUG flower 2021-04-10 15:01:40,265 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-10 15:01:40,265 | numpy_client.py:260 | cached_clock: 9, curr_clock: 10
INFO flower 2021-04-10 15:01:44,698 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-10 15:01:44,699 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:01:44,730 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:01:44,730 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 15:01:44,730 | numpy_client.py:260 | cached_clock: 9, curr_clock: 11
INFO flower 2021-04-10 15:01:44,730 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:01:44,731 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:02:56,414 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:02:56,414 | numpy_client.py:228 | read: ReadRes(clock=10)
DEBUG flower 2021-04-10 15:02:56,423 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-10 15:02:56,423 | numpy_client.py:260 | cached_clock: 10, curr_clock: 11
INFO flower 2021-04-10 15:03:01,109 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-10 15:03:01,110 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:03:01,129 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:03:01,129 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 15:03:01,129 | numpy_client.py:260 | cached_clock: 10, curr_clock: 12
INFO flower 2021-04-10 15:03:01,129 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:03:01,129 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:04:18,378 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:04:18,378 | numpy_client.py:228 | read: ReadRes(clock=11)
DEBUG flower 2021-04-10 15:04:18,384 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-10 15:04:18,384 | numpy_client.py:260 | cached_clock: 11, curr_clock: 12
INFO flower 2021-04-10 15:04:22,898 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-10 15:04:22,899 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:04:22,921 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:04:22,922 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 15:04:22,922 | numpy_client.py:260 | cached_clock: 11, curr_clock: 13
INFO flower 2021-04-10 15:04:22,922 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:04:22,923 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:05:47,345 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:05:47,346 | numpy_client.py:228 | read: ReadRes(clock=12)
DEBUG flower 2021-04-10 15:05:47,392 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-10 15:05:47,393 | numpy_client.py:260 | cached_clock: 12, curr_clock: 13
INFO flower 2021-04-10 15:05:51,807 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-10 15:05:51,807 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:05:51,828 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:05:51,828 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 15:05:51,828 | numpy_client.py:260 | cached_clock: 12, curr_clock: 14
INFO flower 2021-04-10 15:05:51,828 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:05:51,829 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:07:09,099 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:07:09,100 | numpy_client.py:228 | read: ReadRes(clock=13)
DEBUG flower 2021-04-10 15:07:09,107 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-10 15:07:09,107 | numpy_client.py:260 | cached_clock: 13, curr_clock: 14
INFO flower 2021-04-10 15:07:13,600 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-10 15:07:13,601 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:07:13,621 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:07:13,622 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-10 15:07:13,622 | numpy_client.py:260 | cached_clock: 13, curr_clock: 15
INFO flower 2021-04-10 15:07:13,622 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:07:13,622 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:08:19,131 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:08:19,132 | numpy_client.py:228 | read: ReadRes(clock=14)
DEBUG flower 2021-04-10 15:08:19,140 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-10 15:08:19,140 | numpy_client.py:260 | cached_clock: 14, curr_clock: 15
INFO flower 2021-04-10 15:08:23,900 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
DEBUG flower 2021-04-10 15:08:23,900 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:08:23,922 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:08:23,923 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-10 15:08:23,923 | numpy_client.py:260 | cached_clock: 14, curr_clock: 16
INFO flower 2021-04-10 15:08:23,923 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:08:23,924 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:09:14,895 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:09:14,896 | numpy_client.py:228 | read: ReadRes(clock=15)
DEBUG flower 2021-04-10 15:09:14,904 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-10 15:09:14,904 | numpy_client.py:260 | cached_clock: 15, curr_clock: 16
INFO flower 2021-04-10 15:09:19,704 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=16)
