DEBUG flower 2021-04-10 14:49:28,931 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 14:49:35,508 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 14:49:35,532 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:35,532 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:35,533 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 14:49:35,541 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:42,085 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,086 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:42,086 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:42,086 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,191 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,192 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:42,214 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:42,214 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:46,364 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 14:49:46,364 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:46,388 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:46,388 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:49:46,388 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:49:46,388 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:46,389 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,560 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,561 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,568 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,569 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:05,314 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 14:51:05,315 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:05,338 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:05,338 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:51:05,338 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:51:05,338 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:51:05,339 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,542 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:33,543 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 14:52:33,550 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:52:33,550 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-10 14:52:37,218 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 14:52:37,219 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:37,251 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:52:37,251 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:52:37,251 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 14:52:37,251 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:52:37,252 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:48,012 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:48,013 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 14:53:48,022 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 14:53:48,023 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-10 14:53:51,723 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 14:53:51,724 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:53:51,746 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:53:51,746 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 14:53:51,747 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-10 14:53:51,747 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:53:51,747 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:54:43,244 | app.py:68 | Received server message. Handling...
