DEBUG flower 2021-04-10 14:49:23,942 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 14:49:29,043 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 14:49:29,044 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 14:49:29,045 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:29,045 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:29,046 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:41,998 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,998 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:41,998 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:41,999 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:42,185 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:42,185 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:42,203 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:42,204 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:45,348 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 14:49:45,348 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:45,370 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:45,371 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:49:45,371 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:49:45,371 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:45,371 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,586 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,587 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,595 | numpy_client.py:172 | fit, FitIns(clock=1)
