DEBUG flower 2021-04-10 14:49:27,056 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 14:49:33,141 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 14:49:33,142 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 14:49:33,143 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 14:49:33,143 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:33,143 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 14:49:41,767 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,768 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 14:49:41,768 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:41,768 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:41,843 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:41,843 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 14:49:41,860 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 14:49:41,860 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 14:49:45,429 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 14:49:45,430 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:49:45,484 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:49:45,485 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:49:45,485 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 14:49:45,485 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:49:45,485 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:01,564 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:01,564 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 14:51:01,571 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 14:51:01,571 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-10 14:51:04,094 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 14:51:04,095 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:51:04,118 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 14:51:04,118 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 14:51:04,119 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 14:51:04,119 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 14:51:04,119 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 14:52:33,645 | app.py:68 | Received server message. Handling...
