round,loss,accuracy,time
0,1022.372501373291,0.14009661835748793,109.96978067792952
1,1022.372501373291,0.14009661835748793,217.1574001479894
2,1022.372501373291,0.14009661835748793,324.07513433508575
3,1022.372501373291,0.14009661835748793,430.38472656719387
4,1022.372501373291,0.14009661835748793,536.881539573893
5,1022.372501373291,0.14009661835748793,644.0708007998765
6,1022.372501373291,0.14009661835748793,751.6955352462828
7,1022.372501373291,0.14009661835748793,856.663409344852
8,1022.372501373291,0.14009661835748793,964.2773033082485
9,1022.372501373291,0.14009661835748793,1070.7560549359769
10,1022.372501373291,0.14009661835748793,1177.5970660671592
11,1022.372501373291,0.14009661835748793,1285.5968044716865
12,1022.372501373291,0.14009661835748793,1392.105980278924
13,1022.372501373291,0.14009661835748793,1495.9572868142277
14,1022.372501373291,0.14009661835748793,1604.07451184839
15,1022.372501373291,0.14009661835748793,1709.9830951318145
16,1120.924864768982,0.17391304347826086,1816.2807543147355
17,1120.924864768982,0.17391304347826086,1923.6645530946553
18,1120.924864768982,0.17391304347826086,2030.3783461172134
19,1120.924864768982,0.17391304347826086,2137.1571856793016
20,1120.924864768982,0.17391304347826086,2165.0929477997124
21,1140.9192538261414,0.21739130434782608,2195.282163931057
22,1140.9192538261414,0.21739130434782608,2301.043711176142
23,1140.9192538261414,0.21739130434782608,2407.6051238700747
24,1140.9192538261414,0.21739130434782608,2447.4782132264227
