round,loss,accuracy,time
0,1008.3005414009094,0.21739130434782608,109.85973356291652
1,1008.3005414009094,0.21739130434782608,218.1373584344983
2,1008.3005414009094,0.21739130434782608,326.1360077895224
3,1008.3005414009094,0.21739130434782608,435.16424464434385
4,996.8550827503204,0.2560386473429952,545.259394492954
5,996.8550827503204,0.2560386473429952,651.2659410182387
6,996.8550827503204,0.2560386473429952,758.9468032252043
7,996.8550827503204,0.2560386473429952,865.6429485045373
8,1034.007764339447,0.28019323671497587,973.4330687262118
9,1034.007764339447,0.28019323671497587,1080.9370401669294
10,1034.007764339447,0.28019323671497587,1164.6552573163062
11,1034.007764339447,0.28019323671497587,1244.4498108495027
12,1161.2857961654663,0.28502415458937197,1331.8387248404324
13,1161.2857961654663,0.28502415458937197,1416.936326475814
14,1161.2857961654663,0.28502415458937197,1499.947925169021
15,1207.1645197868347,0.19806763285024154,1588.5459025725722
16,1400.7540469169617,0.1932367149758454,1693.7268854621798
17,1400.7540469169617,0.1932367149758454,1800.531678210944
18,1400.7540469169617,0.1932367149758454,1906.9144861511886
19,1400.7540469169617,0.1932367149758454,2013.9533927757293
20,983.0541954040527,0.18840579710144928,2120.377287307754
21,983.0541954040527,0.18840579710144928,2226.8772053420544
22,983.0541954040527,0.18840579710144928,2331.726488802582
23,1742.0151271820068,0.2222222222222222,2379.8877437654883
24,1742.0151271820068,0.2222222222222222,2451.7025870867074
