round,loss,accuracy,time
0,721.5993065834045,0.0822,0
1,723.7739541530609,0.1021,15.03908846154809
2,734.2109246253967,0.0971,29.16578392498195
3,1081.80628490448,0.1162,42.48157148808241
4,725.0703022480011,0.1,56.54160442017019
5,737.5021314620972,0.1,70.04084800556302
6,794.3031368255615,0.1,83.84805952012539
7,750.1344606876373,0.1285,97.58724210783839
8,764.8507900238037,0.1351,111.15142324008048
9,890.3987731933594,0.1547,124.19698786735535
10,1269.7191812992096,0.1822,138.5517290905118
11,962.0583276748657,0.1787,152.542286824435
12,966.0848534107208,0.1773,166.24660289287567
13,1278.5991384983063,0.1858,180.24043507501483
14,1255.1605055332184,0.2074,193.98312902636826
15,1271.9862780570984,0.2228,207.76504242420197
16,771.4044213294983,0.2412,221.58052759803832
17,805.0122845172882,0.25,235.08307405374944
18,762.5054022073746,0.2208,248.54610638692975
19,817.3853393793106,0.2687,261.9876234419644
20,1291.0752301216125,0.2786,275.6685178745538
21,1063.1687598228455,0.2599,288.34984259307384
22,854.8301076889038,0.2478,301.8814684469253
23,1191.01895070076,0.2589,315.1490340717137
24,1024.7717411518097,0.265,328.4632160179317
25,1163.4382750988007,0.2268,342.15414550341666
26,1213.750290632248,0.2729,355.96343084611
27,1028.7824411392212,0.2831,369.86723501607776
28,953.7789213657379,0.2923,383.8637986369431
29,998.209306716919,0.273,397.75071508064866
30,1227.2746560573578,0.2794,411.69654976576567
31,1304.3929088115692,0.2641,425.74837039783597
32,1179.451661348343,0.3059,439.1791130900383
33,1097.6884591579437,0.2914,452.86342079751194
34,1052.2924764156342,0.2715,466.47093538939953
35,1061.6999626159668,0.3007,480.69514371827245
36,1304.810806274414,0.3169,493.7748774904758
37,1004.4703724384308,0.3019,506.9848400335759
38,989.9470429420471,0.2955,520.45280020684
39,983.4261107444763,0.2832,534.0482299849391
40,983.1034269332886,0.3148,547.9575915671885
41,986.2562301158905,0.3215,561.0686529856175
42,932.0214726924896,0.2976,574.5617515761405
43,927.6361107826233,0.3174,588.9656104259193
44,1157.738359451294,0.3147,602.3641667999327
45,1200.1778991222382,0.3054,615.8869514800608
46,1298.1283783912659,0.3127,629.450746903196
47,1118.9018378257751,0.3296,643.7517035193741
48,1067.5357875823975,0.3041,657.1497529856861
49,926.4852514266968,0.3385,670.8668113071471
50,911.9755871295929,0.3311,683.4738555550575
