DEBUG flower 2021-04-08 07:26:16,951 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-08 07:26:16,952 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-08 07:26:16,953 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-08 07:26:21,448 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-08 07:26:21,448 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 07:26:21,644 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-08 07:26:21,659 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-08 07:26:21,659 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-08 07:26:26,743 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-08 07:26:35,563 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 07:26:35,563 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-08 07:26:40,347 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-08 07:26:49,263 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 07:26:49,263 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-08 07:26:53,660 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-08 07:27:02,498 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 07:27:02,499 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-08 07:27:07,167 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-08 07:27:16,380 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-08 07:27:16,380 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-08 07:27:20,746 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-08 07:27:29,281 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-08 07:27:29,282 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-08 07:27:33,959 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-08 07:27:42,865 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-08 07:27:42,865 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-08 07:27:47,456 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-08 07:27:55,982 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-08 07:27:55,982 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-08 07:28:00,760 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-08 07:28:09,598 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-08 07:28:09,598 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-08 07:28:14,137 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-08 07:28:23,741 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-08 07:28:23,741 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-08 07:28:28,240 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-08 07:28:37,257 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-08 07:28:37,257 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-08 07:28:42,142 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-08 07:28:50,899 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-08 07:28:50,899 | numpy_client.py:260 | cached_clock: -1, curr_clock: 11
INFO flower 2021-04-08 07:28:55,639 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-08 07:29:04,260 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-08 07:29:04,261 | numpy_client.py:260 | cached_clock: -1, curr_clock: 12
INFO flower 2021-04-08 07:29:08,837 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-08 07:29:17,765 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-08 07:29:17,765 | numpy_client.py:260 | cached_clock: -1, curr_clock: 13
INFO flower 2021-04-08 07:29:22,234 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-08 07:29:32,086 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-08 07:29:32,086 | numpy_client.py:260 | cached_clock: -1, curr_clock: 14
INFO flower 2021-04-08 07:29:36,932 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-08 07:29:45,871 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-08 07:29:45,871 | numpy_client.py:260 | cached_clock: -1, curr_clock: 15
INFO flower 2021-04-08 07:29:50,159 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
DEBUG flower 2021-04-08 07:29:59,174 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-08 07:29:59,174 | numpy_client.py:260 | cached_clock: -1, curr_clock: 16
INFO flower 2021-04-08 07:30:03,839 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=16)
DEBUG flower 2021-04-08 07:30:13,776 | numpy_client.py:172 | fit, FitIns(clock=17)
