round,loss,accuracy,time
0,721.2238218784332,0.0999,0
1,723.1567845344543,0.1003,14.075355060398579
2,728.779248714447,0.1006,28.876872662454844
3,721.7806091308594,0.1,44.27344900555909
4,742.072009563446,0.1,58.03769436851144
5,721.18656873703,0.1077,72.03729207627475
6,720.3902473449707,0.1,85.57709403708577
7,722.9014751911163,0.1008,98.93833778612316
8,721.6941318511963,0.12,113.03675680048764
9,721.2378747463226,0.118,126.58478906564415
10,866.5591485500336,0.13,140.27411189861596
11,720.7440409660339,0.1402,153.68484955653548
12,1281.9314317703247,0.1384,166.9689758066088
13,720.531435251236,0.1506,180.77770569734275
14,1271.758512020111,0.1496,194.37424609810114
15,733.9044260978699,0.17,208.26808773726225
16,1337.8452372550964,0.1874,221.774157082662
17,719.0532670021057,0.1934,235.4388442505151
18,1198.419603586197,0.2012,249.16774303466082
19,871.1790745258331,0.2004,262.4740764386952
20,1405.581464290619,0.2152,275.9564984962344
21,943.0425972938538,0.2046,289.5627353750169
22,1405.0852274894714,0.2289,303.2565749119967
23,1009.4493365287781,0.2184,316.7733221910894
24,1417.032616853714,0.2386,330.2735515665263
25,1045.7846450805664,0.2005,343.79089335910976
26,1423.855907201767,0.215,357.332478241995
27,870.9407694339752,0.22,370.75845950096846
28,1456.1538424491882,0.2057,384.67318577319384
29,890.3153676986694,0.2106,398.4403158351779
30,1401.8949344158173,0.1819,411.95676262676716
31,948.910062789917,0.2115,425.16418866068125
32,1387.5714964866638,0.2216,437.9577903114259
33,961.7837071418762,0.2135,451.5485999491066
34,1363.195829629898,0.2206,464.89781570248306
35,966.2547132968903,0.2065,478.1729488167912
36,1339.6898255348206,0.2229,491.5432219058275
37,965.7845714092255,0.2119,505.08416101522744
38,1317.680252790451,0.2356,518.3436340093613
39,847.7840859889984,0.1943,531.4499412346631
40,1294.3722290992737,0.1888,545.0716172084212
41,950.7679352760315,0.228,558.7301414944232
42,1300.9119980335236,0.2182,572.5661427341402
43,1477.3410196304321,0.2054,585.4844868201762
44,1537.8508706092834,0.2221,598.6558792442083
45,945.6371915340424,0.2398,611.5391416810453
46,1291.5517282485962,0.2171,625.3738175742328
47,949.095867395401,0.2292,639.040064426139
48,1286.6178131103516,0.2461,652.5760620776564
49,950.2146563529968,0.2094,666.1495679151267
50,1290.347960472107,0.2151,679.442376928404
51,846.7740018367767,0.2209,693.7564102523029
52,1268.7603747844696,0.2387,707.8435104396194
53,976.2314968109131,0.2093,721.2373177707195
54,1289.7840790748596,0.2139,735.0317822322249
55,975.5039849281311,0.2273,748.7390357833356
56,1287.4050521850586,0.2023,762.2520907018334
57,990.3748543262482,0.2142,775.8389277029783
58,1282.4267992973328,0.2378,789.6730057485402
59,900.0550317764282,0.2295,803.6828772835433
60,1273.278624534607,0.2045,817.5759165473282
61,1028.0069046020508,0.2478,830.9475894216448
62,1291.3912749290466,0.2203,844.0669448487461
63,1053.4309196472168,0.238,857.8402029890567
64,1295.3520460128784,0.2206,871.3357218038291
65,972.9693403244019,0.2274,885.3413051478565
66,1287.1564855575562,0.2307,898.9600707665086
67,1077.1267688274384,0.2109,912.138326767832
68,1298.9926364421844,0.2292,925.9384759478271
69,1084.6736159324646,0.2013,939.373232640326
70,1294.7109687328339,0.2381,953.1575736831874
71,1099.4953713417053,0.2589,965.784973077476
72,1296.976630449295,0.2286,979.1693213935941
73,1208.5661222934723,0.2377,993.7624286916107
74,1394.4131829738617,0.2502,1007.7433373536915
75,1184.301253080368,0.2421,1021.3770812954754
76,1356.011640548706,0.2175,1035.1892420966178
77,1174.1064534187317,0.2595,1048.7921635881066
78,1342.807930469513,0.2741,1062.2614192832261
79,1168.0658540725708,0.2291,1076.4417435154319
80,1329.5365266799927,0.2526,1089.6775842607021
81,1174.1042263507843,0.1997,1102.886378703639
82,1327.6862127780914,0.2431,1116.4687923192978
83,1177.1683251857758,0.2602,1130.6343965958804
84,1339.7088696956635,0.2512,1144.4767581112683
85,1184.1614191532135,0.2701,1157.6600707117468
86,1331.5959463119507,0.2532,1172.332574404776
87,1188.003401517868,0.2799,1185.8529730401933
88,1365.265179157257,0.269,1200.1771768461913
89,1204.8208425045013,0.2671,1213.746331129223
90,1368.240108013153,0.2489,1226.8564569372684
91,1206.9712002277374,0.259,1240.4452467355877
92,1370.6583230495453,0.2765,1253.6521695032716
93,1224.4898760318756,0.2579,1267.4838561676443
94,1373.5003805160522,0.2655,1281.5726329423487
95,1234.1077177524567,0.2794,1295.4571353401989
96,1377.7290444374084,0.2269,1309.3714859914035
97,1125.1954944133759,0.2639,1323.2733011934906
98,1375.6111471652985,0.2345,1336.6340423244983
99,1137.512081861496,0.2428,1349.854181919247
100,1357.0713429450989,0.2287,1363.540518483147
