round,loss,accuracy,time
0,721.2238218784332,0.0999,0
1,723.1567845344543,0.1003,14.246788257732987
2,722.9661877155304,0.1,29.221384158357978
3,728.8872063159943,0.1,42.90843055024743
4,879.7480473518372,0.1151,55.94116309285164
5,1236.1512203216553,0.1101,69.04455628991127
6,1374.8976488113403,0.1357,82.14612271264195
7,1477.6229360103607,0.1383,95.3498209901154
8,1563.7431182861328,0.1505,108.22216934151947
9,1631.9465169906616,0.1574,121.14095435850322
10,1667.6239318847656,0.1659,134.6385538186878
11,1668.0296046733856,0.1708,147.80836916714907
12,1658.2655980587006,0.1744,161.0264930408448
13,1643.7041444778442,0.1793,174.1253312062472
14,1631.5004324913025,0.1866,188.42159881442785
15,1620.5858044624329,0.1935,201.49826031178236
16,1612.042317867279,0.1987,214.61371324025095
17,1601.9883632659912,0.2055,227.83561584725976
18,1590.0998711585999,0.2085,241.33463430590928
19,1578.390958070755,0.2102,255.00540064834058
20,1570.309505224228,0.2129,268.1169706135988
21,1562.503999710083,0.2151,281.72800681740046
22,1561.0858652591705,0.2171,294.9069219753146
23,1560.7133302688599,0.2202,307.9452913571149
24,1558.7091257572174,0.2236,320.59595703333616
25,1556.739961385727,0.2244,334.10588444955647
26,995.7764873504639,0.186,347.0963433496654
27,1189.7998158931732,0.1902,360.5547111257911
28,1224.6029500961304,0.1995,373.59758926182985
29,1246.943038225174,0.2077,387.3511212784797
30,1259.8396010398865,0.2167,400.7216266859323
31,1273.456512928009,0.2261,415.141185073182
32,1288.244217634201,0.2283,428.9253316745162
33,1297.5338306427002,0.2336,442.0244700461626
34,1302.970777273178,0.2376,455.4156356304884
35,1299.6828470230103,0.239,469.22761495783925
36,1297.758017539978,0.2408,483.09869473800063
37,1297.4078114032745,0.2416,496.50968725048006
38,1302.7729601860046,0.2407,510.024712221697
39,1304.209808588028,0.2408,522.8017742931843
40,1308.5940101146698,0.2436,535.9230226818472
41,1313.483603477478,0.2433,549.6052121222019
42,1317.8053050041199,0.2434,562.9007790349424
43,1005.9826385974884,0.2092,576.3619650863111
44,1203.9127397537231,0.2042,590.5241261143237
45,1276.5871930122375,0.2137,604.210093524307
46,1319.1750175952911,0.2168,618.3363789077848
47,1348.1492700576782,0.2233,632.2451862152666
48,1354.4703662395477,0.2275,646.2260384783149
49,1355.5231416225433,0.2328,658.9217924494296
50,1362.07412648201,0.2338,672.1066263020039
51,1357.426599740982,0.2371,685.707881173119
52,1357.112981557846,0.24,698.8952184263617
53,1361.87544465065,0.2413,712.4259523618966
54,1361.994807958603,0.2424,725.5471142530441
55,1363.5728220939636,0.243,738.5570566542447
56,1364.8036229610443,0.2451,752.2050409130752
57,1372.1432008743286,0.2438,765.1048629898578
58,1377.2250609397888,0.2454,778.4238313864917
59,1382.4074647426605,0.2461,791.507088214159
60,1387.2898907661438,0.2454,804.8973321169615
61,980.4693236351013,0.2543,818.9400631934404
62,1077.0926568508148,0.2496,832.2072000131011
63,1119.894413471222,0.248,845.3313524220139
64,1140.903725862503,0.2485,858.3376191090792
65,1177.854326725006,0.2481,872.0183291491121
66,1037.0332477092743,0.2565,885.1220118608326
67,1111.4622943401337,0.2497,898.524347346276
68,1144.6848599910736,0.2505,911.3191032856703
69,1177.9470143318176,0.2503,924.8428200222552
70,1201.6499605178833,0.2518,938.4407494179904
71,839.9952564239502,0.2935,952.214060317725
72,831.2341320514679,0.2852,965.6250829137862
73,817.6303939819336,0.2845,979.0093863978982
74,814.8349946737289,0.2817,992.7256725728512
75,822.9084268808365,0.2746,1006.7050891146064
76,800.2820543050766,0.2977,1020.5962041243911
77,813.8532754182816,0.2789,1034.2431783229113
78,860.2024171352386,0.2797,1049.2250186614692
79,822.0760856866837,0.2731,1063.3284373451024
80,824.0710064172745,0.271,1076.5983679611236
81,826.537032365799,0.2687,1090.7081051170826
82,833.7924870252609,0.2689,1105.0224449522793
83,837.362656712532,0.2671,1118.857920518145
84,840.9908813238144,0.2683,1133.3037640023977
85,843.9757623672485,0.265,1147.196488045156
86,850.9146052598953,0.2646,1160.6325817257166
87,898.3430844545364,0.2694,1174.2232064325362
88,852.8679860830307,0.2646,1187.8099881578237
89,859.1255085468292,0.2639,1201.6252396386117
90,864.207957983017,0.2677,1215.4252886306494
91,818.9320676326752,0.2706,1228.0548797864467
92,833.5944336652756,0.2677,1242.3384236041456
93,847.4549820423126,0.2676,1255.3107301760465
94,847.9676777124405,0.2671,1268.7048134356737
95,849.0385549068451,0.2666,1282.2317691203207
96,859.2512731552124,0.2651,1296.2275890745223
97,855.9906396865845,0.2653,1311.22356633842
98,863.1688021421432,0.2633,1324.8492237012833
99,872.6836303472519,0.2697,1338.3516479786485
100,833.0447756052017,0.272,1351.4081818275154
