round,loss,accuracy,time
0,1000,0.0043703129272843495,0
0,1000,0.0029961511222092625,50
0,1000,0.013496315687228403,100
0,1000,0.036464951510679994,150
0,1000,0.023314267811773363,200
0,1000,0.03286766582943875,250
0,1000,0.03212170747956597,300
0,1000,0.044870991757244114,350
0,1000,0.07153807636976907,400
0,1000,0.02236014591584283,450
0,1000,0.05543236647705561,500
0,1000,0.08365229555255549,550
0,1000,0.07411162607910146,600
0,1000,0.1012185576232941,650
0,1000,0.0983989694610281,700
0,1000,0.1462149628602844,750
0,1000,0.11066086038707999,800
0,1000,0.14472902484349873,800
0,1000,0.17459220407815002,850
0,1000,0.17690644048510826,900
0,1000,0.1779027518621887,950
0,1000,0.1506453768163918,1000
0,1000,0.20168373866167574,1050
0,1000,0.18790544786544108,1100
0,1000,0.21187237093243344,1150
0,1000,0.2137478742827905,1200
0,1000,0.19074107492227566,1250
0,1000,0.246424783533687,1300
0,1000,0.21471938219341333,1350
0,1000,0.23380561066559272,1400
0,1000,0.23713455087020785,1450
0,1000,0.27781339729236454,1500
0,1000,0.22376199688104703,1550
0,1000,0.28485332793378665,1600
0,1000,0.2703668650805753,1670
0,1000,0.24652053718410938,1700
0,1000,0.24952666785647323,1760
0,1000,0.2805897260007527,1800
0,1000,0.3027964276947314,1850
0,1000,0.24792614457523418,1900
0,1000,0.29572869838293103,1950
0,1000,0.26956927014024146,2000
0,1000,0.2813668184469279,2150
0,1000,0.2565428779242727,2200
0,1000,0.28407203132047165,2250
0,1000,0.3131217778067701,2300
0,1000,0.26995832224599353,2300
0,1000,0.2895896684614398,2350
0,1000,0.23236622109524158,2400
0,1000,0.251245082477018,2450
0,1000,0.2522027739478985,2500
0,1000,0.2502294139403658,2550
0,1000,0.2743966395584884,2600
0,1000,0.2694304144899546,2650
0,1000,0.2672639498993737,2700
0,1000,0.30115603094380244,2750
0,1000,0.2911109862246067,2800
0,1000,0.3103444938219045,2850
0,1000,0.26646490510356957,2900
0,1000,0.25424412672104113,2950
