round,loss,accuracy,time
0,1000,0.041969672902598704,0
0,1000,0.03735153982128012,50
0,1000,0.07063411532122983,100
0,1000,0.08243410353433128,150
0,1000,0.07874056393409087,200
0,1000,0.12034943166706571,250
0,1000,0.11542527920323976,300
0,1000,0.13782036140063622,350
0,1000,0.12030429190205202,400
0,1000,0.12056433510049454,450
0,1000,0.13974526107147764,500
0,1000,0.14829100709611265,550
0,1000,0.14078034737143894,600
0,1000,0.15918607370359772,650
0,1000,0.14384532684073062,700
0,1000,0.14689153036160876,750
0,1000,0.19243287478307555,800
0,1000,0.19076482209541634,800
0,1000,0.2029970430827991,850
0,1000,0.18814585682761664,900
0,1000,0.19223123379714105,950
0,1000,0.1859521674253415,1000
0,1000,0.23028934297812712,1050
0,1000,0.24400763629817526,1100
0,1000,0.2323243879923702,1150
0,1000,0.2526186377853564,1200
0,1000,0.25728685983958477,1250
0,1000,0.2378571678903147,1300
0,1000,0.25697817879122503,1350
0,1000,0.2676745065445687,1400
0,1000,0.25403220885871003,1450
0,1000,0.24591501361215784,1500
0,1000,0.2743529943281202,1550
0,1000,0.2763023943001425,1600
0,1000,0.3102538445453409,1650
0,1000,0.31087965791845046,1700
0,1000,0.2893975545289076,1750
0,1000,0.27580527312111075,1800
0,1000,0.315533097672208,1850
0,1000,0.29199366492940165,1900
0,1000,0.2881412605872688,1950
0,1000,0.27942998589665724,2000
0,1000,0.26583103998857915,2050
0,1000,0.27436615489658683,2100
0,1000,0.32571997296145244,2150
0,1000,0.322242041653667,2200
0,1000,0.3097528041439308,2250
0,1000,0.288716385725886,2300
0,1000,0.31761376886435394,2300
0,1000,0.3313149325533139,2350
0,1000,0.30916422599670196,2400
0,1000,0.3256692618824223,2450
0,1000,0.31675617720618326,2500
0,1000,0.28404678840931946,2550
0,1000,0.30618939421762004,2600
0,1000,0.3240985736993817,2650
0,1000,0.31670993376312917,2700
0,1000,0.2911256066430559,2750
0,1000,0.2882701405390839,2800
0,1000,0.2771595469488139,2850
0,1000,0.28782623626633774,2900
0,1000,0.28577358582667206,2950
