DEBUG flower 2021-04-08 07:38:33,555 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-08 07:38:33,556 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-08 07:38:33,557 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-08 07:38:33,557 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-08 07:38:40,076 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-08 07:38:40,076 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 07:38:40,250 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-08 07:38:40,269 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-08 07:38:40,269 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-08 07:38:41,556 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-08 07:38:41,591 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 07:38:41,591 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-08 07:38:42,852 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-08 07:38:42,873 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 07:38:42,874 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-08 07:38:44,172 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-08 07:38:44,193 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 07:38:44,193 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-08 07:38:45,468 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-08 07:38:54,524 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-08 07:38:54,524 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-08 07:38:55,773 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-08 07:38:55,794 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-08 07:38:55,794 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-08 07:38:57,067 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-08 07:38:57,088 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-08 07:38:57,088 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-08 07:38:58,372 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-08 07:38:58,394 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-08 07:38:58,394 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-08 07:38:59,755 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-08 07:39:09,037 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-08 07:39:09,037 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-08 07:39:10,372 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-08 07:39:10,396 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-08 07:39:10,396 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-08 07:39:11,755 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-08 07:39:11,774 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-08 07:39:11,774 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-08 07:39:13,048 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-08 07:39:13,070 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-08 07:39:13,070 | numpy_client.py:260 | cached_clock: -1, curr_clock: 11
INFO flower 2021-04-08 07:39:14,346 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-08 07:39:22,626 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-08 07:39:22,626 | numpy_client.py:260 | cached_clock: -1, curr_clock: 12
INFO flower 2021-04-08 07:39:23,877 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-08 07:39:23,901 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-08 07:39:23,901 | numpy_client.py:260 | cached_clock: -1, curr_clock: 13
INFO flower 2021-04-08 07:39:25,173 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-08 07:39:25,196 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-08 07:39:25,196 | numpy_client.py:260 | cached_clock: -1, curr_clock: 14
INFO flower 2021-04-08 07:39:26,467 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-08 07:39:26,484 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-08 07:39:26,484 | numpy_client.py:260 | cached_clock: -1, curr_clock: 15
INFO flower 2021-04-08 07:39:27,752 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
DEBUG flower 2021-04-08 07:39:36,142 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-08 07:39:36,142 | numpy_client.py:260 | cached_clock: -1, curr_clock: 16
INFO flower 2021-04-08 07:39:37,453 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=16)
