round,loss,accuracy,time
0,721.4453024864197,0.1,0
0,721.4550378322601,0.1001,7.458774112164974
1,722.8575847148895,0.1,85.64508390985429
1,724.7712676525116,0.1,89.2141773737967
1,725.6446404457092,0.1,165.8024988695979
2,963.6550331115723,0.1,178.34180947579443
2,734.6022555828094,0.1,242.09394642338157
3,1629.1630685329437,0.1,252.56669862009585
4,755.8006043434143,0.1,307.9484932255
5,741.3359806537628,0.1,365.98933031223714
6,1111.6420691013336,0.0995,423.8815048523247
6,800.6888320446014,0.126,503.7859863359481
7,745.9409799575806,0.1063,514.0701278429478
7,806.7691922187805,0.0998,594.1260208357126
8,896.2985768318176,0.1007,603.990580977872
9,789.6154329776764,0.1118,660.0116875506938
10,754.3687238693237,0.1,725.1295113209635
10,1153.5348618030548,0.1081,790.7961510904133
11,757.9717366695404,0.1002,800.944953199476
11,1455.68466091156,0.1358,872.7907030619681
12,753.8697471618652,0.1,883.0635354928672
12,1641.9883208274841,0.1419,961.7117296736687
13,771.5110788345337,0.1,971.8946336954832
13,758.2822616100311,0.1,1043.7135842535645
14,1291.9935629367828,0.1276,1053.6332214027643
14,752.849573135376,0.1336,1114.2780841328204
15,903.8046698570251,0.1247,1123.6584188044071
16,770.2705948352814,0.1334,1179.4556124228984
16,1432.699477672577,0.1391,1240.2500389348716
17,755.5191044807434,0.1305,1250.5909835454077
18,743.3629992008209,0.1,1302.4474120996892
18,1190.586830854416,0.1335,1371.2838402502239
19,761.8995411396027,0.0999,1381.435533426702
19,1172.2227499485016,0.1338,1448.238326555118
20,762.7011165618896,0.0999,1458.352491112426
20,1241.9916920661926,0.1512,1518.2378863841295
21,757.5939800739288,0.1317,1528.4250065591186
21,754.8759634494781,0.1287,1607.2544015590101
22,767.8318150043488,0.136,1617.456679129973
22,1768.3781206607819,0.1614,1678.182583047077
23,789.7872202396393,0.1115,1688.557574318722
23,1864.3665680885315,0.1665,1758.4434417113662
24,751.4131600856781,0.1335,1768.5580140594393
25,775.6765432357788,0.1079,1819.4816062878817
25,1189.7785079479218,0.1439,1899.201183455065
26,738.9704616069794,0.1006,1909.7014729063958
27,809.1136784553528,0.1222,1967.4904765188694
27,922.079832315445,0.1612,2032.2790057249367
28,866.1612560749054,0.1215,2042.5877398792654
29,906.6300988197327,0.1137,2104.5352151896805
29,1078.4701142311096,0.1751,2178.4471496641636
30,1064.4438049793243,0.1016,2188.6120429951698
30,1435.519742012024,0.1783,2265.3635869231075
31,1302.0806028842926,0.0891,2275.6481296382844
31,748.5544056892395,0.1216,2335.56900681369
32,859.0324051380157,0.1027,2344.692363142967
32,1221.7441866397858,0.1807,2408.515680996701
33,889.4261863231659,0.1011,2418.4050697274506
33,1394.4897074699402,0.1849,2489.31996319443
34,1028.9544353485107,0.1219,2499.305938024074
34,1026.0497107505798,0.1614,2578.2310567572713
35,835.6555943489075,0.1088,2588.200320623815
35,1072.0130305290222,0.1648,2658.907962370664
36,831.0959451198578,0.1198,2669.013674031943
36,764.9157333374023,0.1005,2728.7386969532818
37,835.1528694629669,0.1258,2735.9372422564775
37,1224.935868024826,0.1907,2812.4784928150475
38,839.7666504383087,0.1001,2822.58832096681
38,777.0793855190277,0.1106,2884.3999507315457
39,1661.2200214862823,0.1245,2894.4800580628216
39,778.1654431819916,0.1625,2954.1111549343914
40,1720.7051181793213,0.1439,2964.544322066009
40,804.9753643274307,0.1234,3024.7026253845543
41,1051.4746222496033,0.1098,3032.4767974950373
41,1236.7597994804382,0.1938,3113.323049854487
42,791.0291123390198,0.1057,3123.487315826118
43,1060.0562524795532,0.1069,3178.3845458067954
43,1425.0921576023102,0.1984,3247.219551835209
44,1259.4521136283875,0.1154,3257.414636651054
45,877.0927357673645,0.1184,3312.2830367535353
46,831.6330411434174,0.1323,3370.196875775233
46,1116.8685371875763,0.2057,3441.9886930398643
47,850.2091739177704,0.1404,3452.05164764449
47,1117.2880022525787,0.214,3526.919779898599
48,851.6683812141418,0.1406,3537.06359025836
49,860.4940612316132,0.1406,3600.9753334317356
49,1172.2194044589996,0.2187,3671.847079090774
50,873.261472940445,0.137,3681.0511188749224
