round,loss,accuracy,time
0,722.8030505180359,0.1,0
0,721.4550378322601,0.1001,7.668958317488432
1,721.9243965148926,0.0999,84.7011543083936
1,723.3971586227417,0.0996,88.44140089303255
1,721.4421808719635,0.1,162.5141578875482
2,723.1999068260193,0.1,177.52086977288127
3,724.2509803771973,0.1268,251.76591137610376
4,728.9260761737823,0.1,307.0126844961196
5,725.6942827701569,0.1,365.20164336822927
6,734.7514379024506,0.1,423.51052450947464
7,729.0966143608093,0.1,513.9933137819171
7,1446.8616635799408,0.1159,580.4028512239456
8,736.4986035823822,0.1,604.2891652360559
9,841.3817501068115,0.1,660.7768695596606
10,1263.8465173244476,0.1,726.0249880366027
11,809.707683801651,0.1,801.9905035961419
11,898.2078957557678,0.1,805.1448685210198
12,847.5001041889191,0.1286,883.2767566572875
12,1373.3295140266418,0.1026,888.2924082670361
12,730.7093431949615,0.1586,959.1868314091116
13,727.5963056087494,0.1393,977.3716333452612
13,726.6305911540985,0.1408,1037.2800085134804
14,773.2637815475464,0.1,1059.4284846447408
15,727.0232226848602,0.11,1129.5601675137877
16,849.791093826294,0.1,1185.4580115564167
17,724.4901194572449,0.1,1256.5899815354496
18,828.7764248847961,0.1,1308.3473198171705
19,960.632999420166,0.1,1387.5308478120714
19,2126.3700227737427,0.1082,1452.1765368338674
20,1539.624554157257,0.0801,1464.3567007184029
21,769.2069702148438,0.1,1534.3447929937392
21,768.8325941562653,0.1473,1604.1922707352787
22,832.3831715583801,0.1,1623.3065928891301
23,743.34059882164,0.1153,1699.2786876633763
23,740.604519367218,0.1126,1699.995420748368
24,1551.925717830658,0.154,1780.1006988678128
25,1283.386022567749,0.147,1831.119262168184
25,745.8334672451019,0.1,1907.7636784445494
26,1441.3954849243164,0.1826,1921.3382878247648
27,779.2454724311829,0.1,1979.581270288676
27,872.1075954437256,0.1337,2039.7079752068967
28,899.6215486526489,0.1346,2054.557237777859
29,795.623792886734,0.1,2116.641229815781
30,1291.1424214839935,0.1,2200.680598091334
30,1841.5566701889038,0.1115,2264.34162661992
31,818.2658970355988,0.1,2287.954048689455
32,883.0980541706085,0.1445,2353.84162985906
32,1118.1163506507874,0.1001,2358.363696483895
33,756.625813961029,0.1289,2431.922330867499
33,726.6008279323578,0.1133,2435.1227301731706
34,905.5216641426086,0.1165,2513.6292458157986
34,1314.0840775966644,0.1517,2517.892174191773
34,720.1806774139404,0.1716,2587.8683438263834
35,729.2712578773499,0.11,2607.0249630771577
35,837.4300055503845,0.105,2666.794748423621
36,1544.1332128047943,0.1572,2688.195441327989
37,736.3066401481628,0.1496,2755.071760965511
37,720.6916716098785,0.1531,2826.9667774289846
38,1483.7910816669464,0.1788,2842.0293242316693
38,745.6608725786209,0.1556,2901.95894930698
39,723.2446129322052,0.1005,2913.9917104970664
39,722.4511685371399,0.1235,2973.946673501283
40,797.4148292541504,0.1365,2984.42862483114
41,726.3001248836517,0.1,3052.9447883646935
41,730.3556566238403,0.1001,3113.5543956644833
42,807.561675786972,0.1,3144.2409967184067
43,805.9493734836578,0.1005,3198.830702468753
43,1328.903258562088,0.1548,3259.4688237328082
44,930.7447023391724,0.1903,3277.641964526847
45,790.8163502216339,0.1034,3332.4711014758795
46,883.7170572280884,0.1854,3390.3030034247786
47,1038.8599662780762,0.139,3472.216171419248
47,1517.727599620819,0.101,3532.9210728984326
48,1493.2773365974426,0.1992,3556.611827900633
49,714.9357814788818,0.1,3619.8860436361283
50,875.773246049881,0.113,3700.121233869344
