DEBUG flower 2021-04-08 11:46:23,734 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-08 11:46:23,736 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-08 11:46:23,736 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-08 11:46:23,772 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-08 11:46:25,896 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-08 11:46:25,896 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:46:26,064 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-08 11:46:26,081 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-08 11:46:26,081 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-08 11:46:29,406 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-08 11:46:29,410 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-08 11:46:29,433 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 11:46:29,433 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-08 11:46:32,809 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-08 11:46:40,250 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 11:46:40,250 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-08 11:46:40,251 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:46:40,279 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-08 11:46:40,286 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 11:46:40,286 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-08 11:46:43,712 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-08 11:46:43,735 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 11:46:43,735 | numpy_client.py:260 | cached_clock: 0, curr_clock: 3
