DEBUG flower 2021-04-08 11:22:47,701 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-08 11:22:47,702 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-08 11:22:47,703 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-08 11:22:47,703 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-08 11:22:58,628 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-08 11:22:58,628 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:22:58,808 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-08 11:22:58,826 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-08 11:22:58,826 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-08 11:23:02,329 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-08 11:23:02,352 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 11:23:02,352 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-08 11:23:02,352 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:23:04,066 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-08 11:23:04,073 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 11:23:04,073 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-08 11:23:07,517 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-08 11:23:14,027 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 11:23:14,027 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-08 11:23:14,027 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:23:17,918 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-08 11:23:17,926 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 11:23:17,926 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-08 11:23:21,320 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-08 11:23:27,491 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 11:23:27,491 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-08 11:23:27,491 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:23:31,255 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-08 11:23:31,263 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 11:23:31,263 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-08 11:23:34,715 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-08 11:23:40,884 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-08 11:23:40,884 | numpy_client.py:260 | cached_clock: 2, curr_clock: 4
INFO flower 2021-04-08 11:23:40,884 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:23:45,022 | numpy_client.py:228 | read: ReadRes(clock=3)
DEBUG flower 2021-04-08 11:23:45,029 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-08 11:23:45,029 | numpy_client.py:260 | cached_clock: 3, curr_clock: 4
INFO flower 2021-04-08 11:23:48,519 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-08 11:23:54,251 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-08 11:23:54,251 | numpy_client.py:260 | cached_clock: 3, curr_clock: 5
INFO flower 2021-04-08 11:23:54,251 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:23:58,201 | numpy_client.py:228 | read: ReadRes(clock=4)
DEBUG flower 2021-04-08 11:23:58,209 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-08 11:23:58,209 | numpy_client.py:260 | cached_clock: 4, curr_clock: 5
INFO flower 2021-04-08 11:24:01,650 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-08 11:24:07,241 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-08 11:24:07,241 | numpy_client.py:260 | cached_clock: 4, curr_clock: 6
INFO flower 2021-04-08 11:24:07,242 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:24:11,543 | numpy_client.py:228 | read: ReadRes(clock=5)
DEBUG flower 2021-04-08 11:24:11,551 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-08 11:24:11,551 | numpy_client.py:260 | cached_clock: 5, curr_clock: 6
INFO flower 2021-04-08 11:24:14,933 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-08 11:24:20,811 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-08 11:24:20,811 | numpy_client.py:260 | cached_clock: 5, curr_clock: 7
INFO flower 2021-04-08 11:24:20,811 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:24:25,009 | numpy_client.py:228 | read: ReadRes(clock=6)
DEBUG flower 2021-04-08 11:24:25,017 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-08 11:24:25,017 | numpy_client.py:260 | cached_clock: 6, curr_clock: 7
INFO flower 2021-04-08 11:24:28,505 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-08 11:24:34,321 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-08 11:24:34,321 | numpy_client.py:260 | cached_clock: 6, curr_clock: 8
INFO flower 2021-04-08 11:24:34,321 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:24:38,643 | numpy_client.py:228 | read: ReadRes(clock=7)
DEBUG flower 2021-04-08 11:24:38,650 | numpy_client.py:172 | fit, FitIns(clock=8)
