DEBUG flower 2021-04-08 11:22:51,297 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-08 11:22:51,298 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-08 11:22:51,299 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-08 11:22:58,402 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-08 11:22:58,403 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:22:58,613 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-08 11:22:58,631 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-08 11:22:58,631 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-08 11:22:59,622 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-08 11:22:59,681 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 11:22:59,682 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-08 11:22:59,682 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:23:04,059 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-08 11:23:04,066 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 11:23:04,066 | numpy_client.py:260 | cached_clock: 0, curr_clock: 1
INFO flower 2021-04-08 11:23:05,000 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-08 11:23:13,763 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 11:23:13,763 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-08 11:23:13,763 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:23:17,958 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-08 11:23:17,964 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 11:23:17,964 | numpy_client.py:260 | cached_clock: 1, curr_clock: 2
INFO flower 2021-04-08 11:23:18,902 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-08 11:23:27,271 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 11:23:27,271 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-08 11:23:27,272 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 11:23:31,244 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-08 11:23:31,251 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 11:23:31,251 | numpy_client.py:260 | cached_clock: 2, curr_clock: 3
INFO flower 2021-04-08 11:23:32,296 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
