DEBUG flower 2021-04-08 12:58:08,342 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-08 12:58:08,343 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-08 12:58:08,344 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-08 12:58:18,988 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-08 12:58:18,989 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 12:58:19,180 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-08 12:58:19,204 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-08 12:58:19,204 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-08 12:58:21,209 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-08 12:58:21,213 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-08 12:58:21,233 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-08 12:58:21,233 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-08 12:58:23,221 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-08 12:58:23,244 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-08 12:58:23,244 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-08 12:58:25,232 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-08 12:58:32,712 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-08 12:58:32,712 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-08 12:58:34,833 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-08 12:58:34,858 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-08 12:58:34,858 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-08 12:58:36,909 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-08 12:58:36,942 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-08 12:58:36,942 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-08 12:58:38,930 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-08 12:58:46,071 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-08 12:58:46,072 | numpy_client.py:260 | cached_clock: -1, curr_clock: 6
INFO flower 2021-04-08 12:58:48,011 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-08 12:58:48,036 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-08 12:58:48,036 | numpy_client.py:260 | cached_clock: -1, curr_clock: 7
INFO flower 2021-04-08 12:58:50,117 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=7)
DEBUG flower 2021-04-08 12:58:50,154 | numpy_client.py:172 | fit, FitIns(clock=8)
DEBUG flower 2021-04-08 12:58:50,154 | numpy_client.py:260 | cached_clock: -1, curr_clock: 8
INFO flower 2021-04-08 12:58:52,117 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=8)
DEBUG flower 2021-04-08 12:58:59,642 | numpy_client.py:172 | fit, FitIns(clock=9)
DEBUG flower 2021-04-08 12:58:59,642 | numpy_client.py:260 | cached_clock: -1, curr_clock: 9
INFO flower 2021-04-08 12:59:01,812 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=9)
DEBUG flower 2021-04-08 12:59:01,836 | numpy_client.py:172 | fit, FitIns(clock=10)
DEBUG flower 2021-04-08 12:59:01,836 | numpy_client.py:260 | cached_clock: -1, curr_clock: 10
INFO flower 2021-04-08 12:59:03,808 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=10)
DEBUG flower 2021-04-08 12:59:03,852 | numpy_client.py:172 | fit, FitIns(clock=11)
DEBUG flower 2021-04-08 12:59:03,852 | numpy_client.py:260 | cached_clock: -1, curr_clock: 11
INFO flower 2021-04-08 12:59:05,910 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=11)
DEBUG flower 2021-04-08 12:59:13,439 | numpy_client.py:172 | fit, FitIns(clock=12)
DEBUG flower 2021-04-08 12:59:13,439 | numpy_client.py:260 | cached_clock: -1, curr_clock: 12
INFO flower 2021-04-08 12:59:15,612 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=12)
DEBUG flower 2021-04-08 12:59:15,635 | numpy_client.py:172 | fit, FitIns(clock=13)
DEBUG flower 2021-04-08 12:59:15,635 | numpy_client.py:260 | cached_clock: -1, curr_clock: 13
INFO flower 2021-04-08 12:59:17,608 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=13)
DEBUG flower 2021-04-08 12:59:17,646 | numpy_client.py:172 | fit, FitIns(clock=14)
DEBUG flower 2021-04-08 12:59:17,646 | numpy_client.py:260 | cached_clock: -1, curr_clock: 14
INFO flower 2021-04-08 12:59:19,533 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=14)
DEBUG flower 2021-04-08 12:59:26,543 | numpy_client.py:172 | fit, FitIns(clock=15)
DEBUG flower 2021-04-08 12:59:26,543 | numpy_client.py:260 | cached_clock: -1, curr_clock: 15
INFO flower 2021-04-08 12:59:28,527 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=15)
DEBUG flower 2021-04-08 12:59:28,552 | numpy_client.py:172 | fit, FitIns(clock=16)
DEBUG flower 2021-04-08 12:59:28,552 | numpy_client.py:260 | cached_clock: -1, curr_clock: 16
INFO flower 2021-04-08 12:59:30,531 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=16)
DEBUG flower 2021-04-08 12:59:39,397 | numpy_client.py:172 | fit, FitIns(clock=17)
DEBUG flower 2021-04-08 12:59:39,398 | numpy_client.py:260 | cached_clock: -1, curr_clock: 17
INFO flower 2021-04-08 12:59:41,252 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=17)
DEBUG flower 2021-04-08 12:59:41,325 | numpy_client.py:172 | fit, FitIns(clock=18)
DEBUG flower 2021-04-08 12:59:41,325 | numpy_client.py:260 | cached_clock: -1, curr_clock: 18
INFO flower 2021-04-08 12:59:43,333 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=18)
DEBUG flower 2021-04-08 12:59:43,359 | numpy_client.py:172 | fit, FitIns(clock=19)
DEBUG flower 2021-04-08 12:59:43,359 | numpy_client.py:260 | cached_clock: -1, curr_clock: 19
INFO flower 2021-04-08 12:59:45,331 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=19)
DEBUG flower 2021-04-08 12:59:52,730 | numpy_client.py:172 | fit, FitIns(clock=20)
DEBUG flower 2021-04-08 12:59:52,730 | numpy_client.py:260 | cached_clock: -1, curr_clock: 20
INFO flower 2021-04-08 12:59:54,813 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=20)
DEBUG flower 2021-04-08 12:59:54,851 | numpy_client.py:172 | fit, FitIns(clock=21)
DEBUG flower 2021-04-08 12:59:54,852 | numpy_client.py:260 | cached_clock: -1, curr_clock: 21
INFO flower 2021-04-08 12:59:56,819 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=21)
DEBUG flower 2021-04-08 13:00:05,580 | numpy_client.py:172 | fit, FitIns(clock=22)
DEBUG flower 2021-04-08 13:00:05,581 | numpy_client.py:260 | cached_clock: -1, curr_clock: 22
INFO flower 2021-04-08 13:00:07,610 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=22)
DEBUG flower 2021-04-08 13:00:07,635 | numpy_client.py:172 | fit, FitIns(clock=23)
DEBUG flower 2021-04-08 13:00:07,635 | numpy_client.py:260 | cached_clock: -1, curr_clock: 23
INFO flower 2021-04-08 13:00:09,632 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=23)
DEBUG flower 2021-04-08 13:00:09,718 | numpy_client.py:172 | fit, FitIns(clock=24)
DEBUG flower 2021-04-08 13:00:09,718 | numpy_client.py:260 | cached_clock: -1, curr_clock: 24
INFO flower 2021-04-08 13:00:11,612 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=24)
DEBUG flower 2021-04-08 13:00:18,988 | numpy_client.py:172 | fit, FitIns(clock=25)
DEBUG flower 2021-04-08 13:00:18,989 | numpy_client.py:260 | cached_clock: -1, curr_clock: 25
INFO flower 2021-04-08 13:00:21,013 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=25)
DEBUG flower 2021-04-08 13:00:21,037 | numpy_client.py:172 | fit, FitIns(clock=26)
DEBUG flower 2021-04-08 13:00:21,037 | numpy_client.py:260 | cached_clock: -1, curr_clock: 26
INFO flower 2021-04-08 13:00:23,029 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=26)
DEBUG flower 2021-04-08 13:00:31,743 | numpy_client.py:172 | fit, FitIns(clock=27)
DEBUG flower 2021-04-08 13:00:31,743 | numpy_client.py:260 | cached_clock: -1, curr_clock: 27
INFO flower 2021-04-08 13:00:33,805 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=27)
DEBUG flower 2021-04-08 13:00:33,829 | numpy_client.py:172 | fit, FitIns(clock=28)
DEBUG flower 2021-04-08 13:00:33,829 | numpy_client.py:260 | cached_clock: -1, curr_clock: 28
INFO flower 2021-04-08 13:00:35,832 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=28)
DEBUG flower 2021-04-08 13:00:35,855 | numpy_client.py:172 | fit, FitIns(clock=29)
DEBUG flower 2021-04-08 13:00:35,855 | numpy_client.py:260 | cached_clock: -1, curr_clock: 29
INFO flower 2021-04-08 13:00:37,822 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=29)
DEBUG flower 2021-04-08 13:00:45,107 | numpy_client.py:172 | fit, FitIns(clock=30)
DEBUG flower 2021-04-08 13:00:45,107 | numpy_client.py:260 | cached_clock: -1, curr_clock: 30
INFO flower 2021-04-08 13:00:45,107 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 13:00:45,205 | numpy_client.py:228 | read: ReadRes(clock=10)
DEBUG flower 2021-04-08 13:00:45,212 | numpy_client.py:172 | fit, FitIns(clock=30)
DEBUG flower 2021-04-08 13:00:45,212 | numpy_client.py:260 | cached_clock: 10, curr_clock: 30
INFO flower 2021-04-08 13:00:47,212 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=30)
DEBUG flower 2021-04-08 13:00:47,240 | numpy_client.py:172 | fit, FitIns(clock=31)
DEBUG flower 2021-04-08 13:00:47,240 | numpy_client.py:260 | cached_clock: 10, curr_clock: 31
INFO flower 2021-04-08 13:00:49,311 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=31)
DEBUG flower 2021-04-08 13:00:58,226 | numpy_client.py:172 | fit, FitIns(clock=32)
DEBUG flower 2021-04-08 13:00:58,226 | numpy_client.py:260 | cached_clock: 10, curr_clock: 32
INFO flower 2021-04-08 13:01:00,308 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=32)
DEBUG flower 2021-04-08 13:01:00,392 | numpy_client.py:172 | fit, FitIns(clock=33)
DEBUG flower 2021-04-08 13:01:00,392 | numpy_client.py:260 | cached_clock: 10, curr_clock: 33
INFO flower 2021-04-08 13:01:02,309 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=33)
DEBUG flower 2021-04-08 13:01:02,332 | numpy_client.py:172 | fit, FitIns(clock=34)
DEBUG flower 2021-04-08 13:01:02,332 | numpy_client.py:260 | cached_clock: 10, curr_clock: 34
INFO flower 2021-04-08 13:01:04,338 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=34)
DEBUG flower 2021-04-08 13:01:11,617 | numpy_client.py:172 | fit, FitIns(clock=35)
DEBUG flower 2021-04-08 13:01:11,617 | numpy_client.py:260 | cached_clock: 10, curr_clock: 35
INFO flower 2021-04-08 13:01:13,909 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=35)
DEBUG flower 2021-04-08 13:01:13,986 | numpy_client.py:172 | fit, FitIns(clock=36)
DEBUG flower 2021-04-08 13:01:13,986 | numpy_client.py:260 | cached_clock: 10, curr_clock: 36
INFO flower 2021-04-08 13:01:15,924 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=36)
DEBUG flower 2021-04-08 13:01:15,944 | numpy_client.py:172 | fit, FitIns(clock=37)
DEBUG flower 2021-04-08 13:01:15,944 | numpy_client.py:260 | cached_clock: 10, curr_clock: 37
INFO flower 2021-04-08 13:01:18,010 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=37)
DEBUG flower 2021-04-08 13:01:25,379 | numpy_client.py:172 | fit, FitIns(clock=38)
DEBUG flower 2021-04-08 13:01:25,379 | numpy_client.py:260 | cached_clock: 10, curr_clock: 38
INFO flower 2021-04-08 13:01:27,412 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=38)
DEBUG flower 2021-04-08 13:01:27,440 | numpy_client.py:172 | fit, FitIns(clock=39)
DEBUG flower 2021-04-08 13:01:27,440 | numpy_client.py:260 | cached_clock: 10, curr_clock: 39
INFO flower 2021-04-08 13:01:29,424 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=39)
DEBUG flower 2021-04-08 13:01:38,413 | numpy_client.py:172 | fit, FitIns(clock=40)
DEBUG flower 2021-04-08 13:01:38,413 | numpy_client.py:260 | cached_clock: 10, curr_clock: 40
INFO flower 2021-04-08 13:01:40,523 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=40)
DEBUG flower 2021-04-08 13:01:40,545 | numpy_client.py:172 | fit, FitIns(clock=41)
DEBUG flower 2021-04-08 13:01:40,545 | numpy_client.py:260 | cached_clock: 10, curr_clock: 41
INFO flower 2021-04-08 13:01:40,545 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-08 13:01:40,587 | numpy_client.py:228 | read: ReadRes(clock=14)
DEBUG flower 2021-04-08 13:01:40,594 | numpy_client.py:172 | fit, FitIns(clock=41)
DEBUG flower 2021-04-08 13:01:40,594 | numpy_client.py:260 | cached_clock: 14, curr_clock: 41
INFO flower 2021-04-08 13:01:42,531 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=41)
DEBUG flower 2021-04-08 13:01:42,552 | numpy_client.py:172 | fit, FitIns(clock=42)
