round,loss,accuracy,time
0,2037.1845898628235,0.017204301075268817,0
1,2300.7251300811768,0.16774193548387098,148.26403146609664
2,2519.2048830986023,0.18494623655913978,275.5255212318152
3,2816.15202999115,0.2086021505376344,398.64010951295495
4,2955.5333728790283,0.2,522.5325927808881
5,3201.199098587036,0.2064516129032258,645.8326657097787
6,3205.3549580574036,0.23225806451612904,768.9472732078284
7,3428.236704826355,0.221505376344086,895.8172300141305
8,3450.2460017204285,0.2086021505376344,1020.8094804752618
9,3533.506284713745,0.210752688172043,1145.1334656048566
10,3638.9660716056824,0.22580645161290322,1267.9344314299524
11,3069.0123777389526,0.2,1410.2522325906903
12,3338.618588447571,0.21505376344086022,1554.3521191887558
13,3368.0692195892334,0.21505376344086022,1680.3366663455963
14,3448.0358214378357,0.2172043010752688,1804.4245179258287
15,3615.22714471817,0.23655913978494625,1929.9599357713014
16,3724.1110424995422,0.2172043010752688,2054.8021814078093
17,3824.4769291877747,0.21505376344086022,2181.646890245378
18,3804.799216270447,0.22795698924731184,2306.6341137364507
19,3937.7995891571045,0.2172043010752688,2431.393147237599
20,3999.7226600646973,0.2129032258064516,2558.104364035651
21,3457.009720802307,0.2172043010752688,2699.8302328381687
22,3705.499922275543,0.210752688172043,2823.8976338971406
23,3782.611970424652,0.23655913978494625,2947.013966459781
24,3949.7853927612305,0.22365591397849463,3069.96196074225
25,4021.959888935089,0.21505376344086022,3193.055815331638
26,4111.287998199463,0.22365591397849463,3316.2333967983723
27,4210.459341049194,0.2086021505376344,3439.634135890752
28,4211.276729106903,0.2129032258064516,3563.6536464374512
29,4290.598108291626,0.2086021505376344,3687.811956623569
30,4380.869504451752,0.24086021505376345,3813.5884584486485
