round,loss,accuracy,time
0,2038.0000185966492,0.010752688172043012,0
1,2252.91801404953,0.16129032258064516,142.8578195013106
2,2471.8086433410645,0.1935483870967742,288.40780039690435
3,2710.0953211784363,0.22580645161290322,432.6272492092103
4,2372.101348876953,0.2086021505376344,575.7987659610808
5,2562.8807277679443,0.2129032258064516,713.4509258698672
6,2770.317497730255,0.2172043010752688,859.5535358227789
7,2490.469985485077,0.20430107526881722,1010.7514952849597
8,2704.7940802574158,0.2021505376344086,1150.464971307665
9,2795.6291880607605,0.2172043010752688,1291.9701409079134
10,2634.5541954040527,0.16989247311827957,1434.7343198098242
11,2878.8751616477966,0.210752688172043,1573.8775881063193
12,3064.3941082954407,0.1978494623655914,1711.8793374970555
13,2733.168655395508,0.2021505376344086,1858.408814912662
14,3003.4319653511047,0.2064516129032258,1996.6300431080163
15,3189.755741596222,0.221505376344086,2139.5965564195067
16,2810.6125326156616,0.20430107526881722,2284.9918882567436
17,3108.6702218055725,0.2129032258064516,2429.6690357830375
18,3213.631336212158,0.2021505376344086,2575.3552166689187
19,3083.4722838401794,0.18924731182795698,2719.9034716784954
20,3225.2142910957336,0.2086021505376344,2867.413941366598
21,3404.0130553245544,0.2086021505376344,3014.118883885443
22,3168.496081829071,0.1956989247311828,3161.1155478004366
23,3383.0074586868286,0.22580645161290322,3303.2132333312184
24,3511.4830026626587,0.24086021505376345,3450.501544378698
25,3302.1721425056458,0.2,3596.296019591391
26,3601.158408164978,0.2021505376344086,3741.283723384142
27,3633.926969051361,0.2064516129032258,3887.376425234601
28,3553.622157096863,0.21935483870967742,4030.3311536870897
29,3724.2250928878784,0.23010752688172043,4178.925745492801
30,3631.831090450287,0.21935483870967742,4322.1395941488445
