round,loss,accuracy,time
0,2044.0207118988037,0.012903225806451613,0
1,2335.482093334198,0.15268817204301074,148.14403341710567
2,2459.1689462661743,0.18494623655913978,282.6541106682271
3,2682.7072744369507,0.18494623655913978,415.9003945738077
4,2890.201898097992,0.1978494623655914,548.5343500953168
5,3079.6906151771545,0.1956989247311828,685.6504381634295
6,3123.163520336151,0.21505376344086022,818.4631245285273
7,3310.2267994880676,0.2129032258064516,952.2106963153929
8,3494.3084263801575,0.21935483870967742,1086.4174675438553
9,3553.961489200592,0.21935483870967742,1222.9189923256636
10,3583.868402481079,0.22365591397849463,1356.9680246151984
11,3666.3080444335938,0.21505376344086022,1489.994777387008
12,3768.7666549682617,0.1956989247311828,1624.2373584993184
13,3806.4852600097656,0.221505376344086,1760.1273527741432
14,3805.6727924346924,0.24086021505376345,1893.3505894560367
15,3793.807948112488,0.22795698924731184,2025.689581984654
16,3993.359209060669,0.2129032258064516,2159.6358063351363
17,4080.9549317359924,0.23225806451612904,2292.0591582246125
18,4128.930312633514,0.21505376344086022,2425.4999490492046
19,4151.802785873413,0.20430107526881722,2557.2067400384694
20,4261.91709280014,0.2064516129032258,2689.600595334545
21,4256.165687561035,0.21935483870967742,2832.028036482632
22,4363.2736349105835,0.21935483870967742,2964.0349911842495
23,4342.3759298324585,0.21505376344086022,3098.351466950029
24,4416.178651809692,0.2064516129032258,3233.1667593941092
25,4398.7510442733765,0.21935483870967742,3368.2530731223524
26,4485.905743598938,0.22580645161290322,3501.414975747466
27,4524.8571610450745,0.1956989247311828,3634.010757267475
28,4552.9522523880005,0.22795698924731184,3764.7449850495905
29,4717.310827255249,0.2129032258064516,3899.751778282225
30,4867.629454612732,0.2064516129032258,4034.6592249069363
