DEBUG flower 2021-04-10 16:55:02,232 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 16:55:05,042 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 16:55:05,044 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 16:55:05,045 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:05,045 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:05,045 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,814 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,814 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:09,815 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:09,815 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,892 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,893 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:09,908 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:09,908 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:13,369 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:13,373 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 16:55:13,374 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:13,395 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:13,395 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:55:13,395 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:55:16,961 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 16:55:16,961 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:16,984 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:16,984 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:55:16,984 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:55:20,554 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 16:55:20,555 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:20,577 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:20,577 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:55:20,577 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:55:24,047 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 16:55:24,048 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:24,071 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:24,072 | numpy_client.py:172 | fit, FitIns(clock=4)
