DEBUG flower 2021-04-10 16:55:00,559 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 16:55:03,231 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 16:55:03,233 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 16:55:03,233 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:03,233 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:03,233 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:09,845 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,846 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:09,846 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:09,847 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,030 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,030 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,049 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,049 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:13,929 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:13,932 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 16:55:13,933 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:13,954 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:13,954 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:55:13,954 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:55:17,929 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 16:55:17,930 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:17,952 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:17,952 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:55:17,952 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:55:22,108 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 16:55:22,108 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:22,129 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:22,129 | numpy_client.py:172 | fit, FitIns(clock=3)
