DEBUG flower 2021-04-10 16:55:06,806 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 16:55:09,730 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 16:55:09,731 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:09,731 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:09,732 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:10,025 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,026 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:10,026 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:10,027 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,218 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,219 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,234 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,234 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:10,911 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:10,914 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 16:55:10,915 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,936 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,936 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:55:10,936 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:55:11,519 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 16:55:11,520 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:11,540 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:11,541 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:55:11,541 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:55:12,144 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 16:55:12,144 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:12,165 | app.py:68 | Received server message. Handling...
