DEBUG flower 2021-04-10 16:54:58,852 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 16:55:01,552 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 16:55:01,553 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:01,553 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:01,554 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:10,106 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,107 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:10,107 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:10,107 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,241 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,242 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,259 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,259 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:13,519 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:13,522 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 16:55:13,523 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:13,558 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:13,558 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:55:13,559 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:55:16,633 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 16:55:16,634 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:16,656 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:16,657 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:55:16,657 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:55:19,836 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 16:55:19,837 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:19,858 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:19,859 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:55:19,859 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:55:23,019 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 16:55:23,020 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:23,042 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:23,043 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:55:23,043 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:55:26,214 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 16:55:26,215 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:26,237 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:26,237 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 16:55:26,238 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 16:55:26,238 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:26,238 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:29,114 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:29,115 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 16:56:29,122 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 16:56:29,122 | numpy_client.py:260 | cached_clock: 0, curr_clock: 5
INFO flower 2021-04-10 16:56:32,421 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 16:56:32,422 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:32,446 | app.py:68 | Received server message. Handling...
