DEBUG flower 2021-04-10 16:54:57,333 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 16:55:00,082 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 16:55:00,084 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 16:55:00,084 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:00,085 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:00,086 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:00,089 | model_wrapper.py:21 | Load existing initial model
DEBUG flower 2021-04-10 16:55:00,099 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,215 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,216 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:10,216 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:10,216 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,272 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,272 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,280 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,280 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
INFO flower 2021-04-10 16:55:12,872 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 16:55:12,873 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:12,892 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:12,892 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:55:12,892 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:55:15,472 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 16:55:15,472 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:15,492 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:15,492 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:55:15,492 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:55:18,196 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 16:55:18,196 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:18,219 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:18,219 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:55:18,219 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:55:20,597 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 16:55:20,597 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:20,619 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:20,619 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:55:20,620 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:55:22,867 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 16:55:22,868 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:22,890 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:22,890 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 16:55:22,890 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 16:55:22,890 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:22,891 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:29,164 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:29,164 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 16:56:29,172 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 16:56:29,172 | numpy_client.py:260 | cached_clock: 0, curr_clock: 5
INFO flower 2021-04-10 16:56:31,588 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 16:56:31,589 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:31,613 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:31,613 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 16:56:31,614 | numpy_client.py:260 | cached_clock: 0, curr_clock: 6
INFO flower 2021-04-10 16:56:31,614 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:56:31,614 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:00,574 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:00,575 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 16:58:00,582 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 16:58:00,583 | numpy_client.py:260 | cached_clock: 1, curr_clock: 6
INFO flower 2021-04-10 16:58:03,070 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 16:58:03,071 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:03,092 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:03,093 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 16:58:03,093 | numpy_client.py:260 | cached_clock: 1, curr_clock: 7
INFO flower 2021-04-10 16:58:03,093 | numpy_client.py:184 | Cache is stale, return ReadIns
