DEBUG flower 2021-04-10 16:55:00,390 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 16:55:03,182 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 16:55:03,183 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:03,183 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:03,184 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 16:55:03,208 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:10,188 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,188 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:10,188 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:10,189 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,283 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,284 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,302 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,302 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:12,566 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:12,570 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 16:55:12,570 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:12,591 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:12,592 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:55:12,592 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:55:14,964 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
