DEBUG flower 2021-04-10 16:55:02,733 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 16:55:05,425 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 16:55:05,426 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 16:55:05,427 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:05,427 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:05,427 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:10,020 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,021 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:10,021 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:10,021 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,190 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,190 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,206 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,206 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:13,517 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:13,520 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 16:55:13,520 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:13,552 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:13,552 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:55:13,552 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:55:17,119 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 16:55:17,120 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:17,141 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:17,141 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:55:17,141 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:55:20,616 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 16:55:20,617 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:20,639 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:20,639 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:55:20,639 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:55:24,099 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 16:55:24,100 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:24,122 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:24,123 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:55:24,123 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:55:27,527 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 16:55:27,591 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:27,612 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:27,612 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 16:55:27,612 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
