DEBUG flower 2021-04-10 16:54:58,272 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 16:55:01,006 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 16:55:01,008 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 16:55:01,009 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:01,009 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:01,009 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:09,947 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:09,947 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:09,947 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:09,948 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,236 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,236 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,252 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,252 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:14,598 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:14,601 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 16:55:14,602 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:14,623 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:14,623 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:55:14,623 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:55:19,028 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 16:55:19,028 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:19,052 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:19,053 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:55:19,053 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:55:23,515 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 16:55:23,516 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:23,538 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:23,538 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:55:23,538 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:55:27,897 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 16:55:27,898 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:27,919 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:27,919 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:55:27,919 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:55:32,496 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 16:55:32,496 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:32,520 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:32,520 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 16:55:32,520 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 16:55:32,520 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:32,521 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:29,039 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:29,040 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 16:56:29,047 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 16:56:29,048 | numpy_client.py:260 | cached_clock: 0, curr_clock: 5
INFO flower 2021-04-10 16:56:33,819 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 16:56:33,819 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:33,840 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:33,841 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 16:56:33,841 | numpy_client.py:260 | cached_clock: 0, curr_clock: 6
INFO flower 2021-04-10 16:56:33,841 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:56:33,841 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:00,706 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:00,707 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 16:58:00,715 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 16:58:00,715 | numpy_client.py:260 | cached_clock: 1, curr_clock: 6
INFO flower 2021-04-10 16:58:05,223 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 16:58:05,223 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:05,241 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:05,242 | numpy_client.py:172 | fit, FitIns(clock=7)
