DEBUG flower 2021-04-10 16:54:57,644 | client.py:85 | Start SSP client without delay
INFO flower 2021-04-10 16:55:00,346 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 16:55:00,346 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:00,407 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 16:55:00,408 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 16:55:10,028 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,028 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 16:55:10,028 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:10,029 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:10,235 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:10,235 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 16:55:10,253 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 16:55:10,253 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 16:55:11,226 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 16:55:11,229 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 16:55:11,230 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:11,259 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:11,259 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 16:55:11,259 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 16:55:12,327 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 16:55:12,327 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:12,348 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:12,348 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 16:55:12,348 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 16:55:13,415 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 16:55:13,415 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:13,445 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:13,445 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 16:55:13,446 | numpy_client.py:260 | cached_clock: -1, curr_clock: 3
INFO flower 2021-04-10 16:55:14,356 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 16:55:14,356 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:14,428 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:14,428 | numpy_client.py:172 | fit, FitIns(clock=4)
DEBUG flower 2021-04-10 16:55:14,428 | numpy_client.py:260 | cached_clock: -1, curr_clock: 4
INFO flower 2021-04-10 16:55:15,411 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=4)
DEBUG flower 2021-04-10 16:55:15,412 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:55:15,432 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:55:15,432 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 16:55:15,432 | numpy_client.py:260 | cached_clock: -1, curr_clock: 5
INFO flower 2021-04-10 16:55:15,432 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:55:15,433 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:29,065 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:29,065 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 16:56:29,072 | numpy_client.py:172 | fit, FitIns(clock=5)
DEBUG flower 2021-04-10 16:56:29,072 | numpy_client.py:260 | cached_clock: 0, curr_clock: 5
INFO flower 2021-04-10 16:56:30,111 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=5)
DEBUG flower 2021-04-10 16:56:30,112 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:56:30,133 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:56:30,134 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 16:56:30,134 | numpy_client.py:260 | cached_clock: 0, curr_clock: 6
INFO flower 2021-04-10 16:56:30,134 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:56:30,134 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:00,694 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:00,694 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 16:58:00,701 | numpy_client.py:172 | fit, FitIns(clock=6)
DEBUG flower 2021-04-10 16:58:00,701 | numpy_client.py:260 | cached_clock: 1, curr_clock: 6
INFO flower 2021-04-10 16:58:01,828 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=6)
DEBUG flower 2021-04-10 16:58:01,828 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:58:01,849 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:58:01,850 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 16:58:01,850 | numpy_client.py:260 | cached_clock: 1, curr_clock: 7
INFO flower 2021-04-10 16:58:01,850 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 16:58:01,850 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 16:59:14,937 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 16:59:14,938 | numpy_client.py:228 | read: ReadRes(clock=2)
DEBUG flower 2021-04-10 16:59:14,945 | numpy_client.py:172 | fit, FitIns(clock=7)
DEBUG flower 2021-04-10 16:59:14,945 | numpy_client.py:260 | cached_clock: 2, curr_clock: 7
