DEBUG flower 2021-04-10 15:52:10,901 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 15:52:13,682 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 15:52:13,685 | connection.py:36 | ChannelConnectivity.CONNECTING
INFO flower 2021-04-10 15:52:13,685 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:13,685 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:13,707 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,851 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,851 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,851 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,852 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,993 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,993 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:21,009 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:21,009 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:23,185 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:23,189 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 15:52:23,189 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:23,211 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:23,212 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:52:23,212 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:52:25,383 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 15:52:25,383 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:25,402 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:25,403 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:52:25,403 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:52:25,403 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:25,403 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:40,035 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:40,035 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 15:53:40,042 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:53:40,043 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
INFO flower 2021-04-10 15:53:42,202 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=2)
DEBUG flower 2021-04-10 15:53:42,202 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:42,252 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:42,252 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:53:42,253 | numpy_client.py:260 | cached_clock: 0, curr_clock: 3
INFO flower 2021-04-10 15:53:42,253 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:53:42,253 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:11,639 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:11,640 | numpy_client.py:228 | read: ReadRes(clock=1)
DEBUG flower 2021-04-10 15:55:11,647 | numpy_client.py:172 | fit, FitIns(clock=3)
DEBUG flower 2021-04-10 15:55:11,647 | numpy_client.py:260 | cached_clock: 1, curr_clock: 3
INFO flower 2021-04-10 15:55:13,859 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=3)
DEBUG flower 2021-04-10 15:55:13,860 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:55:13,883 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:55:13,883 | numpy_client.py:172 | fit, FitIns(clock=4)
