DEBUG flower 2021-04-10 15:52:09,727 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 15:52:12,411 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 15:52:12,412 | connection.py:36 | ChannelConnectivity.CONNECTING
DEBUG flower 2021-04-10 15:52:12,413 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 15:52:12,413 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:12,414 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,627 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,628 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,628 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,628 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,792 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,792 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,808 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,808 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:24,403 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:24,407 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 15:52:24,407 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:24,428 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:24,429 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:52:24,429 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:52:28,121 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 15:52:28,122 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:28,143 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:28,143 | numpy_client.py:172 | fit, FitIns(clock=2)
