DEBUG flower 2021-04-10 15:52:13,088 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 15:52:15,864 | connection.py:36 | ChannelConnectivity.IDLE
DEBUG flower 2021-04-10 15:52:15,866 | connection.py:36 | ChannelConnectivity.READY
INFO flower 2021-04-10 15:52:15,866 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:15,866 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,522 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,522 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,522 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,523 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,613 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,613 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,631 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,631 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:24,138 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:24,144 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 15:52:24,144 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:24,180 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:24,180 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:52:24,180 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:52:27,751 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 15:52:27,751 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:27,772 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:27,772 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:52:27,772 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:52:27,772 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:27,773 | app.py:66 | Waiting for message from server...
