DEBUG flower 2021-04-10 15:52:13,322 | client.py:85 | Start SSP client without delay
DEBUG flower 2021-04-10 15:52:16,221 | connection.py:36 | ChannelConnectivity.IDLE
INFO flower 2021-04-10 15:52:16,221 | app.py:63 | Opened (insecure) gRPC connection
DEBUG flower 2021-04-10 15:52:16,222 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:16,222 | connection.py:36 | ChannelConnectivity.READY
DEBUG flower 2021-04-10 15:52:20,600 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,601 | numpy_client.py:172 | fit, FitIns(clock=0)
INFO flower 2021-04-10 15:52:20,601 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:20,602 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:20,755 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:20,755 | numpy_client.py:228 | read: ReadRes(clock=-1)
DEBUG flower 2021-04-10 15:52:20,773 | numpy_client.py:172 | fit, FitIns(clock=0)
DEBUG flower 2021-04-10 15:52:20,774 | numpy_client.py:260 | cached_clock: -1, curr_clock: 0
DEBUG flower 2021-04-10 15:52:24,124 | model_wrapper.py:21 | Load existing initial model
INFO flower 2021-04-10 15:52:24,127 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=0)
DEBUG flower 2021-04-10 15:52:24,128 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:24,153 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:24,153 | numpy_client.py:172 | fit, FitIns(clock=1)
DEBUG flower 2021-04-10 15:52:24,153 | numpy_client.py:260 | cached_clock: -1, curr_clock: 1
INFO flower 2021-04-10 15:52:27,519 | numpy_client.py:205 | Cache is fresh, return FitRes(clock=1)
DEBUG flower 2021-04-10 15:52:27,519 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:52:27,540 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:52:27,540 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:52:27,540 | numpy_client.py:260 | cached_clock: -1, curr_clock: 2
INFO flower 2021-04-10 15:52:27,540 | numpy_client.py:184 | Cache is stale, return ReadIns
DEBUG flower 2021-04-10 15:52:27,541 | app.py:66 | Waiting for message from server...
DEBUG flower 2021-04-10 15:53:40,094 | app.py:68 | Received server message. Handling...
DEBUG flower 2021-04-10 15:53:40,097 | numpy_client.py:228 | read: ReadRes(clock=0)
DEBUG flower 2021-04-10 15:53:40,105 | numpy_client.py:172 | fit, FitIns(clock=2)
DEBUG flower 2021-04-10 15:53:40,105 | numpy_client.py:260 | cached_clock: 0, curr_clock: 2
